business_id,name,period_type,current_period,previous_period,rising_star_labels,current_review_count,current_avg_stars,current_rating_improvement,prior_review_count,prior_avg_stars,prior_rating_improvement,last_update_date
k5WBbvefZdisYbgcswiKNA,Semenza's Pizzeria,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",13,4.230769230769231,1.2307692307692308,1,3,null,2025-02-24
kZxrObtkh34gz67C_HMl8w,Mercedes-Benz of West Chester,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",17,3.588235294117647,1.73109243697479,7,1.8571428571428572,null,2025-02-24
kfW3-LmZlKrXq3RndVXxdg,Pho Ben City,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,4,1.375,16,2.625,null,2025-02-24
kjhIbW8NKRvXmLDwz7lzhw,Margaritaville - Nashville,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",48,3.8333333333333335,1.2333333333333334,75,2.6,null,2025-02-24
ks1BsT_1dncllU4YM7C2Qw,805 Deli,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4.6,1.5999999999999996,6,3,null,2025-02-24
kyVhWxiRFfujdreW79RaYw,Ichiban Buffet,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",11,3.4545454545454546,1.2045454545454546,4,2.25,null,2025-02-24
l2J5WM9Gw2HK4_yK6UcizQ,Reno Dodge Ram,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",12,3.1666666666666665,1.6666666666666665,2,1.5,null,2025-02-24
lCo7sEuxlfFeT-nAOR-sbA,Apple Store,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.357142857142857,1.0571428571428574,10,2.3,null,2025-02-24
lKh3mvAqL8KMTHgcnvkaFg,Wagonhouse Winery,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,3.357142857142857,1.0238095238095237,15,2.3333333333333335,null,2025-02-24
lOmHoyxzN8XMpGypPPMldA,Flapjacks Pancake House,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",14,3.642857142857143,1.2428571428571429,5,2.4,null,2025-02-24
lPFpWGiq4xO5Xl59-rIjng,Big City Grill,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,4.3,2.05,8,2.25,null,2025-02-24
lUizsuEMHvNMp9MRXPpk4A,Panera Bread,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,2.8,1.7999999999999998,1,1,null,2025-02-24
lVI4VnGah8Klp43wbLat6g,Bertucci's Italian Restaurant,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",26,3,1.75,4,1.25,null,2025-02-24
laIi1mYcEBif7cU8A_kLew,Outback Steakhouse,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",24,3,1,10,2,null,2025-02-24
lhH2g-fhamdl2UATZiguaA,Sicilian Pizza and Pasta,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,4.166666666666667,1.416666666666667,8,2.75,null,2025-02-24
ljxNT9p0y7YMPx0fcNBGig,Tony's Restaurant & 3rd Street Cafe,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,3.6666666666666665,1.2222222222222219,9,2.4444444444444446,null,2025-02-24
lmDeX1e658Zu5rIV3-lvKQ,Big Fred’s Route 66,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,4.909090909090909,1.2424242424242427,3,3.6666666666666665,null,2025-02-24
lqZh59r3bPxTQCOC8FbcDQ,Varela Westshore Apartments,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,4.071428571428571,2.071428571428571,4,2,null,2025-02-24
m0bREye3nKAWWItFxQkTdQ,Olympia Kebob House And Taverna,YoY,2008-01-01,2007-01-01,"[""Rising Star 2007-2008""]",15,3.933333333333333,1.9333333333333331,1,2,null,2025-02-24
m0xOsneAGX_5nIlxrLaN-w,Friends Bar & Grill,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",16,3.5625,1.0330882352941178,17,2.5294117647058822,null,2025-02-24
mLjIVDt9o2Zaohx0VYVfPA,Buffalo Wild Wings,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",22,3.227272727272727,1.039772727272727,16,2.1875,null,2025-02-24
mTeNbKb9idbGoKJswtU_mA,Sarappos Pizza,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,4.1,3.0999999999999996,1,1,null,2025-02-24
mYRnVRgvG0Btcj6Oo0UV3A,Jim 'N Nick's Bar-B-Q,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.416666666666667,1.18939393939394,22,3.227272727272727,null,2025-02-24
mkXJKCb8bbaiqzY1MGzosw,The Riverside Hotel ,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,3.9166666666666665,1.345238095238095,7,2.5714285714285716,null,2025-02-24
mrIM3Ixs5s-0pmnoslgFWw,Break Time,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",13,4.769230769230769,1.0192307692307692,4,3.75,null,2025-02-24
msK1jbnfkSqTN5HPT-y3XA,Two Men and a Truck Nashville,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,3.4,1.5666666666666667,6,1.8333333333333333,null,2025-02-24
mtQ5-E0UpwvWFHo5SRQeew,Five Guys,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",10,4.6,1.2666666666666662,3,3.3333333333333335,null,2025-02-24
n6c9PiJIpe1Vjuv3o-JRxw,Lumière Place Casino Hotel,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",19,2.3157894736842106,1,19,1.3157894736842106,null,2025-02-24
nFQnUc9FW__yZAq3_iPC3w,Homejoy,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,3.5833333333333335,2.5833333333333335,1,1,null,2025-02-24
nGe0BipegbPjll9tGM-SWw,Saffire,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",11,4,1,2,3,null,2025-02-24
nYeTVhBwwF5aCGYo9-aLGw,TGI Fridays,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",64,2.828125,1.1071947674418605,43,1.7209302325581395,null,2025-02-24
naFGcne3L3jawX6dojSE4w,"1860 Saloon, Game Room, & Hardshell Café",YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",16,4,1.2857142857142856,7,2.7142857142857144,null,2025-02-24
noaysXCIl7LmOTwzAxnnng,Nicky Blaine's Cocktail Lounge,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",10,3.2,1.3000000000000003,10,1.9,null,2025-02-24
nwGp8paKIE7YdsBeFh9NRQ,Duck Donuts,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",22,4.590909090909091,1.0284090909090908,16,3.5625,null,2025-02-24
nyZHusbhW8JVonF5I5kJ0w,Panda Express,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",16,2.875,1.0568181818181819,11,1.8181818181818181,null,2025-02-24
o7YE1WaFeQg_piECb9cgjQ,Ratchada Thai & Laos Cuisine,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",30,4.666666666666667,1.0114942528735633,29,3.6551724137931036,null,2025-02-24
o8H4fliNg1FYqw6noUzZzA,The Lipstick Lounge,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.5,1.25,8,3.25,null,2025-02-24
oIiiGbVLfCa2JB5cNm3UgQ,Kabuto Japanese Steak House,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",18,3.8333333333333335,1.6515151515151518,11,2.1818181818181817,null,2025-02-24
o_VpAc7u6cQEtML-dD4USQ,Pima Animal Care Center,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",15,4.2,2.075,8,2.125,null,2025-02-24
oskXqC-K0AFLtgbTA4D3gQ,Sab Cafe,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",24,4.5,1.272727272727273,22,3.227272727272727,null,2025-02-24
ozvuAWFQf528aHHOnrM0yw,Chart House,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",14,3,1.3333333333333333,3,1.6666666666666667,null,2025-02-24
pErP_K7XiSUjr-xmnxTokA,Jasper Neighborhood Restaurant & Bar,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",19,3.8947368421052633,1.0280701754385966,15,2.8666666666666667,null,2025-02-24
pPQXzIIbqLoS3axeYsOx5Q,Snappers Grill & Comedy Club,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,4.153846153846154,1.2649572649572653,9,2.888888888888889,null,2025-02-24
pWqln9L6Bn59V4pTldGaqg,Trattoria Pina,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",15,4.4,1.0666666666666669,12,3.3333333333333335,null,2025-02-24
pWzrmh1oiU9ngWXGHKnnwQ,Down Home Diner,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",44,3.1363636363636362,1.1919191919191918,36,1.9444444444444444,null,2025-02-24
pXMm5R9QEfGc_3w3RvZRxw,Sloco,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",18,4,1.2307692307692308,13,2.769230769230769,null,2025-02-24
pZZHjZSkRe5mnVJLnrZgpA,Skinsation Medical Spa,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",15,4,2,7,2,null,2025-02-24
pbGQ4PeNWopabeJYoFpp0Q,Calloway & Sons A/C & Heating,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,5,1.2222222222222223,9,3.7777777777777777,null,2025-02-24
pqmpsRtNxntXcCfkExPvmA,Pennhurst  Asylum,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",21,3.0952380952380953,1.047619047619048,21,2.0476190476190474,null,2025-02-24
pqmpsRtNxntXcCfkExPvmA,Pennhurst  Asylum,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",17,3.764705882352941,1,17,2.764705882352941,null,2025-02-24
pwf8ta2ujgaVrW-TurAczw,New Orleans Legendary Walking Tours,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4.3076923076923075,2.5076923076923077,5,1.8,null,2025-02-24
pxIS0DCYF_CNeRICoVeDzw,Inn On Summerhill,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.181818181818182,1.5568181818181817,8,2.625,null,2025-02-24
q7FW2lwK7JufO5ubKBlK7g,Formals XO,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,2.8181818181818183,1.8181818181818183,5,1,null,2025-02-24
q9Pupuw6Z2b8WaYK-MGt4g,Bluestone Lane,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",54,3.6296296296296298,1.1296296296296298,4,2.5,null,2025-02-24
qHXv-os4wfrfSPxGPgj2vg,Sophisticakes,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",14,4.857142857142857,1.4821428571428568,8,3.375,null,2025-02-24
qNnVcz1zlEVeQV57sv6_Aw,McGill Plumbing & Water Treatment,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",11,4.181818181818182,1.8484848484848482,3,2.3333333333333335,null,2025-02-24
qO2m5TTmYwkj8gx_dLObJg,Tulip Foot Spa,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,4.8,1.2999999999999998,2,3.5,null,2025-02-24
qQndnEgepogvQdFxeOUyvg,KELP Sushi Joint,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",26,4.1923076923076925,1.358974358974359,18,2.8333333333333335,null,2025-02-24
qY4YoWlEn8zB1Ho-DOTQVw,McDougal's Chicken Fingers & Wings,YoY,2008-01-01,2007-01-01,"[""Rising Star 2007-2008""]",11,4.181818181818182,1.1818181818181817,1,3,null,2025-02-24
qYJkxgURsVKBrKpKA77wCA,Taichi Asian Grill House,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",27,3.3333333333333335,2.3333333333333335,1,1,null,2025-02-24
qth_U8-Kwp67gA9u2jNECw,Happy Nails,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",15,4.866666666666666,3.8666666666666663,1,1,null,2025-02-24
qvGfM67TXU-akls99x2ibg,Short Stop Poboys,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",29,4.655172413793103,1.2341197822141559,19,3.4210526315789473,null,2025-02-24
r2kBBQVjjUA7eua394BK3w,Hotel Du Pont,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",14,3.357142857142857,1.5793650793650795,9,1.7777777777777777,null,2025-02-24
rFNY_vUNBGex3lJXnnRdJw,Waffle House,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",10,4.1,1.0999999999999996,9,3,null,2025-02-24
rd2qDURuBOWJ-eMxnROrKw,Peggy O's Kitchen & Taps,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",15,3.6666666666666665,1.5416666666666665,8,2.125,null,2025-02-24
rfbfSleg64ObTGGRMZgt3A,Pueblo Solis,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",18,3.8333333333333335,1.0238095238095242,21,2.8095238095238093,null,2025-02-24
rj0kEsy7OdRZuze92GXSSQ,Leo's Famous Yum Yum,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,4.916666666666667,1.516666666666667,5,3.4,null,2025-02-24
rmmsGytKxZPQjbtb0DfE-A,Mi Tierra Restaurant,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,3.1818181818181817,1.1818181818181817,10,2,null,2025-02-24
rtx99T9WseyVjw59LWrG-Q,DoubleTree Beach Resort by Hilton Hotel Tampa Bay,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",17,4.470588235294118,1.0205882352941176,20,3.45,null,2025-02-24
s8PAlOSo7_S9PAkzakoIIA,PhoneTastic Repairs,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",10,5,1,4,4,null,2025-02-24
s9tefEE-OCyyTa2S0CPe9Q,The Alibi Pub,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",25,3.2,1.866666666666667,3,1.3333333333333333,null,2025-02-24
sCNdu_Anatq1BKuXD86A8A,The Crazy Lobster Bar & Grill,YoY,2009-01-01,2008-01-01,"[""Rising Star 2008-2009""]",12,3,2,1,1,null,2025-02-24
sHNVhhD19cEgw3amtr9pOQ,Radisson Valley Forge,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",12,2.75,1,4,1.75,null,2025-02-24
sQI_8LHS-TYz3Z_7NGjMzA,Diagnostic Clinic Medical Group,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",13,2.6923076923076925,1.5970695970695972,21,1.0952380952380953,null,2025-02-24
sWY0tBt6hfnzbuBTVoKK2Q,Round Table Pizza,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",10,3,1.4285714285714286,14,1.5714285714285714,null,2025-02-24
sX_vxWQuZu_EA1bkCX95Yw,Tonic Seafood & Steak,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,4.538461538461538,1.2051282051282048,6,3.3333333333333335,null,2025-02-24
sYA8jpR7Op9IfjVDoI0DTw,Shige Express,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,3.6363636363636362,1.3030303030303028,3,2.3333333333333335,null,2025-02-24
scZ4wwY8oaVH9qjzosb1gA,Ross Dress for Less,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",11,4,1.5,2,2.5,null,2025-02-24
sdAyPyCWFYr7Tiq_9-5b_Q,Buca di Beppo,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",12,2,1,3,1,null,2025-02-24
siwEKtP7Rhk2bsbyh7WajQ,Greek Islands Restaurant,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,4.428571428571429,1.4285714285714288,5,3,null,2025-02-24
snP20oqG6dJE32qy-IYGcg,Whitman's Appliance Repair Service,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",11,3.1818181818181817,2.1818181818181817,9,1,null,2025-02-24
srk9xvVrkXrEKUP-7oXAfQ,Stanley's Tavern,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",12,4.083333333333333,1.6833333333333331,10,2.4,null,2025-02-24
sruwxOA958AAILcbfAbNOQ,Gerhard's Appliances,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",30,2.966666666666667,1.0619047619047621,21,1.9047619047619047,null,2025-02-24
ssfYhDhEuc98I7SCENXqnw,John & Molly's,YoY,2013-01-01,2012-01-01,"[""Rising Star 2012-2013""]",10,4.5,1,6,3.5,null,2025-02-24
stVYNXP80X6HGarzMOWo1w,"Hawthorne Plumbing, Heating & Cooling",YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",15,4.666666666666667,1.2222222222222223,9,3.4444444444444446,null,2025-02-24
svNB9xp0PWFKj6jDrCmRyw,Best Western Beachside Inn,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",18,3.611111111111111,1.0555555555555558,9,2.5555555555555554,null,2025-02-24
t13D7cAJSWtJj19uatqoXA,Kooma,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",14,4,2,7,2,null,2025-02-24
t3-XLwdiZSmNBRvNq_bEng,Twin Peaks Veterinary Center,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",18,4.222222222222222,1.2222222222222223,4,3,null,2025-02-24
tNAdGAsMmsd1P4EeI7nkxQ,Roto-Rooter Plumbing & Water Cleanup,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,4.857142857142857,1.6904761904761902,12,3.1666666666666665,null,2025-02-24
tOqZEVu3-HMB-usS031nqw,TJ Quill's,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,3.5384615384615383,1.5384615384615383,8,2,null,2025-02-24
tUkv0ZxUAdpyv8qhgRU5TA,Parx Casino,YoY,2011-01-01,2010-01-01,"[""Rising Star 2010-2011""]",28,3.25,1.0277777777777777,9,2.2222222222222223,null,2025-02-24
tZy556-b1uO9pcy0WsumIA,Charlie's Restaurant & Catering,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,4.7,1.2000000000000002,8,3.5,null,2025-02-24
taQSr43QAjuhjfrwthzt9w,Harolds Chicken Nashville,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,3.727272727272727,1.027272727272727,10,2.7,null,2025-02-24
tb-cZd_Z0Yk6H3D0kqC17w,Romanoff Renovations,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",13,3.3846153846153846,2.3846153846153846,4,1,null,2025-02-24
tf_RD35qXY86878vUY2qWQ,All Creatures Animal Hospital,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",10,5,2.5,2,2.5,null,2025-02-24
th4kCRo4RdjlUXeyy59THw,Atlas Property Management,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,2,1,2,1,null,2025-02-24
thaxF2Bnvu29xdXCf57ULw,Buca di Beppo Italian Restaurant,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",12,3.75,1.1875,16,2.5625,null,2025-02-24
u2yc9zHYx8mdPPdpK0gwjQ,Denny's,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",12,3.5833333333333335,1.3333333333333335,8,2.25,null,2025-02-24
u7uFQCoHFtBKCtbWUm6yZw,Emeril's ,YoY,2008-01-01,2007-01-01,"[""Rising Star 2007-2008""]",15,4,1,2,3,null,2025-02-24
uAJ_rq4ZQUgERalFBO_zlQ,Olive Garden Italian Restaurant,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",13,3.6153846153846154,1.3653846153846154,8,2.25,null,2025-02-24
uWc9h19N2G8cR7Vo5blL8Q,Waffle House,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",13,4,1.7142857142857144,7,2.2857142857142856,null,2025-02-24
uaGsQWKKPhvPW2dnN2fcAw,Romano Restaurant & Bar,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",13,4.076923076923077,1.4102564102564101,9,2.6666666666666665,null,2025-02-24
ue-Me7wcOixhdHNOEQ6j3Q,Starbucks,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",13,3.8461538461538463,2.1794871794871797,3,1.6666666666666667,null,2025-02-24
uqsJ4HJWaPuQMc55ahwiDA,Paloma Restaurant & Tequila Bar,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",60,3.7666666666666666,1.1666666666666665,5,2.6,null,2025-02-24
v1F36Yp_gd5NhyOwNddZoQ,TGI Fridays,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",13,2.6923076923076925,1.4923076923076926,5,1.2,null,2025-02-24
v1asaO_w70uXFnsDrASPOg,Green To Go,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",11,4,1,1,3,null,2025-02-24
v2tctxDffyuHiNGSfb4Umw,Sake Hana,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,4.2727272727272725,1.606060606060606,3,2.6666666666666665,null,2025-02-24
v9WbtSRIwX7Ij6icFcqHrA,Kakao Chocolate,YoY,2010-01-01,2009-01-01,"[""Rising Star 2009-2010""]",17,4.529411764705882,1.5294117647058822,2,3,null,2025-02-24
vJTPB_SzizizBs8P-wV2cA,Waffle House,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",13,4.230769230769231,1.020242914979757,19,3.210526315789474,null,2025-02-24
vSQPjQYfMDBRS3bQ15zlGA,Siamese Princess,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",10,3.8,1,10,2.8,null,2025-02-24
vSRdQJkcExJqR5l3QPmy5w,The Zebra-Striped Whale,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",10,4.5,1.7857142857142856,7,2.7142857142857144,null,2025-02-24
vX7FeZF9BPpF3Nkewww8SQ,Vanzant Auctions,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.7142857142857144,1.047619047619048,9,2.6666666666666665,null,2025-02-24
vgl0WLJgsdycS_Z9_FKDcQ,Mealey's Furniture - Moorestown,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",31,2.2580645161290325,1.1042183622828787,13,1.1538461538461537,null,2025-02-24
vhbTu2x_1MK6pLRInyBA_A,The Dutch Goose,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,4.5,1.1666666666666665,9,3.3333333333333335,null,2025-02-24
vl-E0kX8I-hZ5pekRXBhDQ,The Prytania Bar,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",12,4.666666666666667,1.916666666666667,4,2.75,null,2025-02-24
vqBzAUXfJEVhfFZsKF8B2A,Ideal Beauty & Spa,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",14,2.9285714285714284,1.7857142857142856,7,1.1428571428571428,null,2025-02-24
vtbAuFCR8ugUaajtF_wDEQ,New York Pizza,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",15,3.8666666666666667,1.0666666666666669,5,2.8,null,2025-02-24
vu9I6Yzz7PzI7t5aDOt6wg,Tony Moran's Restaurant,YoY,2012-01-01,2011-01-01,"[""Rising Star 2011-2012""]",10,3.5,1.8333333333333333,6,1.6666666666666667,null,2025-02-24
w-uIQBEDvCd_XLNdzg8olg,Eagle Inspections,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",21,4.857142857142857,1.0336134453781507,17,3.823529411764706,null,2025-02-24
w4fj_WNZpESDPf7hQxjvYw,North End Chinese Rest,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,2.8181818181818183,1.8181818181818183,3,1,null,2025-02-24
w6KcoEleugGVy_dGvuJNSA,China Rose,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",14,3.5,1.0555555555555554,9,2.4444444444444446,null,2025-02-24
w6MkrKwuc3R8rmR4KLl1Ww,Jean's Pizzeria & Grill,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",11,3.727272727272727,2.727272727272727,1,1,null,2025-02-24
w7O9Sr3hz-qPOogSTDq3pw,Bourbon Pub and Parade,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",18,3.5,1.1923076923076925,13,2.3076923076923075,null,2025-02-24
w9GGB7vFK6jgReDykEwhqQ,Barnaby's-West Chester,YoY,2015-01-01,2014-01-01,"[""Rising Star 2014-2015""]",12,3.9166666666666665,1.1166666666666667,10,2.8,null,2025-02-24
wPCp5k8UqTNHaTE67ThYqw,Pisco Restaurant and Bar,YoY,2019-01-01,2018-01-01,"[""Rising Star 2018-2019""]",15,3.8,1.1333333333333333,12,2.6666666666666665,null,2025-02-24
wPqBi698qqmn6a-ySKduaA,Don's Bayou Cajun Cookin',YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",15,4,1.5,12,2.5,null,2025-02-24
wZl-X5zhckYu2vn9lLE87w,Sushi To Go & More,YoY,2017-01-01,2016-01-01,"[""Rising Star 2016-2017""]",11,4.818181818181818,1.8181818181818183,6,3,null,2025-02-24
wdJVH4bfDmchM6Dug2rqFA,R&R Extreme Wings,YoY,2016-01-01,2015-01-01,"[""Rising Star 2015-2016""]",14,4.571428571428571,1.2380952380952377,3,3.3333333333333335,null,2025-02-24
wmEZ3OqLuD1Z6b3mJSl1yg,Xo Coffee & Tea Bar,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",10,4.1,1.0999999999999996,16,3,null,2025-02-24
wqw_sJ_Bd7dgnDnBjMm4pA,DN Nail Spa,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",11,4.2727272727272725,1.7727272727272725,6,2.5,null,2025-02-24
x4Z2psHoRSNcKhqm4TpC7g,Hooters,YoY,2014-01-01,2013-01-01,"[""Rising Star 2013-2014""]",11,3.090909090909091,1.3409090909090908,4,1.75,null,2025-02-24
x4o0RXGhFhGRs5oE74q83A,86 West,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",36,4.194444444444445,1.1944444444444446,16,3,null,2025-02-24
xBAvGWzKHpWKCdsIN4ofGg,The Canadian Brewhouse,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",15,3,1.8333333333333333,6,1.1666666666666667,null,2025-02-24
xBS2bMESuefLuhZMltM_ww,Philadelphia Java Company,YoY,2008-01-01,2007-01-01,"[""Rising Star 2007-2008""]",11,4.363636363636363,1.3636363636363633,1,3,null,2025-02-24
xJyp6RLqNRv3tSu6njPKxQ,World of Beer,YoY,2020-01-01,2019-01-01,"[""Rising Star 2019-2020""]",17,3.588235294117647,1.1067538126361658,27,2.4814814814814814,null,2025-02-24
xL40Ov0WdAlIyZ9E-zodEQ,Smoothie King Center,YoY,2018-01-01,2017-01-01,"[""Rising Star 2017-2018""]",21,4,1,9,3,null,2025-02-24
xLnwmGwax89vXaSybNl6Qg,MaidPro,YoY,2021-01-01,2020-01-01,"[""Rising Star 2020-2021""]",15,3.8,2.8,1,1,null,2025-02-24
