user_id,name,yelping_since,review_count,average_stars,fans,cool,funny,useful,elite,effective_date,expiry_date,current_flag
V4uH52BfO596yG7OAn5w-A,Albert,2007-08-09,1018,3.47,71,638,777,1578,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
Xw7ZjaGfr0WNVt6s_5KZfA,Marielle,2010-12-22,2272,4.1,379,9532,6729,15105,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
qDnwxet4UbrriG_pMs52gQ,L,2008-07-16,144,3.83,6,43,51,263,,2025-02-24,null,null
E--Vjc_mK8vVZsQVkTs5Zg,D,2007-02-25,318,3.55,24,199,184,757,"2010,2011,2012,2013,2014",2025-02-24,null,null
jW2ksV1oL1h_4CPIbPe2lg,Morgan,2009-06-09,297,3.17,7,124,156,517,"2012,2013,2014,2015",2025-02-24,null,null
NjuPidqqsNW9KG8PBPrycg,Dani,2009-04-20,85,4.03,13,52,17,109,,2025-02-24,null,null
FyBunf4ZEhf6U_P6XEogCg,Chloe,2011-07-17,46,3.96,1,11,3,30,,2025-02-24,null,null
9BnTvNABTJHZRbWqWYTTdg,Jen,2008-11-05,88,3.39,4,13,9,69,,2025-02-24,null,null
Cwifb76r61Ju2w8L8OX0Kw,Sophia,2010-07-14,134,3.72,17,79,65,195,"2010,2011",2025-02-24,null,null
82_guZG6LdADwnb6SIJgKw,Florence,2008-01-22,132,3.83,11,51,66,158,"2012,2013",2025-02-24,null,null
QpCLG8Ciuh0H3GzutpJtJQ,Crystal,2009-03-12,797,3.43,39,1000,1120,1953,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
njahEuobMlTP-wzfYDqcMA,Denise,2011-11-10,31,4.1,3,7,10,26,,2025-02-24,null,null
s3bGG4IUh-OZ6CgeZsU7Sg,Toan,2011-08-17,369,4.25,43,534,289,918,"2016,2017,2018,2019",2025-02-24,null,null
RSQSqDdPw7isN7vkxBYAlg,Andrea,2009-12-05,67,4.27,4,18,19,117,,2025-02-24,null,null
G591i4rSui8An8r9_hqnPA,Becky,2010-03-02,47,3.63,3,80,82,186,"2011,2012",2025-02-24,null,null
3dcFnCZzBZrcKDeIYgiScw,Vicki,2010-06-03,406,3.85,62,515,342,1106,"2012,2013,2014,2015,2016,2017",2025-02-24,null,null
ipxNVQvDATXcvDLjDKMxuw,Justin,2010-03-30,153,4.23,7,133,103,260,"2012,2013,2014,2015,2017",2025-02-24,null,null
iGwsuVEcvX-MB6zB61AYWA,Sarah,2007-10-26,235,3.45,18,725,220,1051,,2025-02-24,null,null
JwQ8oI5iXKaqfBgZSpm19Q,Amy,2010-06-01,1135,3.66,213,3174,2335,3801,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
JTtbe6x7atUrllkFyIGV6g,Quint,2009-05-24,21,4.45,1,1,3,12,,2025-02-24,null,null
lufa4bHQd3XLYQE1zXis0g,Lisa,2006-06-12,2007,3.35,272,4804,4668,6951,"2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
6zZPfuZkDRzSkYY9EvVJ5A,Bob,2006-08-16,693,3.32,58,1137,1299,1722,"2007,2012,2013",2025-02-24,null,null
CRhM7BR4NbR2ddriQzv8ww,Norm,2008-06-02,102,3.74,1,38,33,152,,2025-02-24,null,null
FCGCxiXBrj1p_8cscTeQXg,Mimi,2009-07-28,787,3.44,85,636,389,1159,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
CxDOIDnH8gp9KXzpBHJYXw,Jennifer,2009-11-09,6679,3.34,828,14773,9326,23254,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
S_gfT9oI-vVmp-LPBdHT1A,Susan,2007-10-29,74,3.73,7,55,32,223,"2010,2011",2025-02-24,null,null
rVZxJXXgK0iOqBRcsd_3pw,Ted,2010-12-08,12,4.62,0,1,1,2,,2025-02-24,null,null
SeUAfFyljHBbFtk_TFJx2Q,Stephanie,2010-10-23,51,3.53,0,19,13,105,,2025-02-24,null,null
WZQu6cgdzJqtGVfMyy712g,Kandis,2010-06-13,7,3.86,1,0,0,2,,2025-02-24,null,null
t7P-N5mYJlUDrZt0kdm9jQ,Ernest,2007-07-28,32,4.46,7,24,13,58,,2025-02-24,null,null
tr38posFQzF82HqCRgy6Cw,Michael,2010-10-17,150,3.84,5,60,64,145,"2011,2012,2013",2025-02-24,null,null
ZUsvqrR9oPqG0ZcL3v_nLw,Tania,2009-08-12,246,3.25,13,58,64,245,"2012,2013,2014",2025-02-24,null,null
vRaWc1p8W4paYONREMDgoA,Carmela,2011-04-18,10,4.27,0,19,2,50,,2025-02-24,null,null
qurv1eJZswxUZaZqN53Meg,Kristie,2008-05-15,1156,3.55,100,1892,1191,3121,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
cGdAv1IjmSTJ8s8Im5tO7A,Aileen,2010-01-03,27,3.97,4,11,4,49,,2025-02-24,null,null
YAIxImxlu3jlSdG91T2Pig,Rachel,2010-12-23,253,4.22,13,127,66,292,"2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
8tY-7RBT-ZCMs6H51HzxCQ,Dennis,2010-12-04,5,2.8,0,1,3,1,,2025-02-24,null,null
pou3BbKsIozfH50rxmnMew,Brett,2012-01-11,2812,4.28,914,14927,8950,22586,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
IR-VWaJkT9s7IlHe_6sQ9w,Melia,2007-12-07,10,4.9,3,5,4,17,,2025-02-24,null,null
yi8MUcO3O6ALXErrFuj2_A,Molly,2007-09-17,145,3.45,13,276,221,378,2009,2025-02-24,null,null
eZ8PQPFuR8yfwQOU9IANGw,Stefanie,2010-04-08,289,3.79,31,289,227,587,"2010,2011,2012",2025-02-24,null,null
HLdH3k4q2ZzcEK4TcaWfAQ,Hayley,2011-03-03,7,4.43,0,3,0,6,,2025-02-24,null,null
EQQ72oAe3XIMyJA1Y5KCtw,Marika,2010-12-13,22,3.63,27,44,25,91,,2025-02-24,null,null
Er_1k4cl0VwKz9tfIn-FBw,Lynn,2010-05-26,508,4.37,100,977,525,2013,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
pI2ZIJdUHiRJBq_UCfZxgQ,John,2011-07-23,37,4.45,2,12,2,27,,2025-02-24,null,null
XYLppSPs2k1r7ZFwMWWSjw,Jeff,2011-03-19,21,4.45,1,5,2,13,,2025-02-24,null,null
hPQoLbjCdbOD9O1s0c5Evw,Stacey,2010-10-19,18,4.11,2,7,8,43,,2025-02-24,null,null
kS1MQHYwIfD0462PE61IBw,Rob,2007-08-25,5511,3.84,445,8994,4766,13351,"2008,2009,2010,2011,2012",2025-02-24,null,null
zjcN27kCVeK8K2ONe9Qt4g,Peter,2007-10-12,893,3.74,69,816,1101,1783,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
qHmLQQZF1GKrU6HFZqZqGA,Angela,2009-06-11,1023,3.74,93,1500,1251,2082,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
yvXEJcXRtffR2GuWULbRjg,James,2007-03-01,1382,3.89,224,3150,2229,4347,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
5jqFCjLyAuFyu3et95KjKw,Britt,2010-11-22,8,4.88,0,6,2,8,,2025-02-24,null,null
oYhLTaV6glYLOhqSaf9HLw,Allie,2008-03-10,4,4.75,3,1,0,3,,2025-02-24,null,null
0AWlzCo0SSc1Uk1K9DudhQ,Elli,2007-01-14,501,3.75,53,540,409,1429,"2007,2008,2009",2025-02-24,null,null
yqHIwF8hQe0zZsvVug-IOA,William,2009-09-02,100,3.66,4,36,41,184,2012,2025-02-24,null,null
AXRIxSSL-eumsX4rOh48Rg,Kiley,2010-02-26,7,3.63,0,2,0,5,,2025-02-24,null,null
l4COOtVY9Vqncq7SySOs5Q,Brett,2011-04-23,54,3.82,1,57,57,92,2012,2025-02-24,null,null
5dQd0Y0EIfI4N3Q_-1GChw,Chuck,2011-07-31,8,4,1,5,11,8,,2025-02-24,null,null
wGXNiLljJudWjQ8Uwrb3yA,Ben,2012-03-03,20,3.19,2,6,13,35,,2025-02-24,null,null
Qy0_b9yX-ku92-DBEWqdHA,Kevin,2011-08-22,1,2,0,0,0,0,,2025-02-24,null,null
j7nkDCIoj5tyrni1LprdRA,Christina,2011-06-09,51,3.76,3,21,20,66,,2025-02-24,null,null
33q7YVUXixF1DIikw4qYEw,Jaime,2008-10-09,57,3.7,11,100,28,226,"2009,2010",2025-02-24,null,null
2aCW5swQkTfyK0BQDWE3IA,Paul,2010-03-22,16,3.33,1,7,6,28,,2025-02-24,null,null
TES0PPhg-9jaFj9v28M0cw,Lisa,2007-07-28,212,3.78,9,187,139,611,"2011,2012,2013,2014,2015",2025-02-24,null,null
ZMUXbY64gf4Zbz-zAV0hFw,Alison,2009-12-31,46,3.83,0,14,10,56,,2025-02-24,null,null
s9GrgBsyk4NXS2r52jRi8g,Brandon,2009-08-13,42,4.19,2,9,5,31,,2025-02-24,null,null
8ZJ7zoDjcOBlOwGnbyP5EQ,Andrenaline,2005-08-23,210,3.24,7,54,55,111,"2006,2007",2025-02-24,null,null
z07k_lSyl9P-s9Dde5s3bA,Erika,2007-10-10,151,4.3,8,70,36,135,"2009,2010,2011,2012",2025-02-24,null,null
HzELBvItxSFi9-ymDChjvw,Ashley,2010-06-07,195,3.6,4,50,60,174,"2011,2012",2025-02-24,null,null
RqR1bGDgdOPyHDnI73LeFw,Marc,2008-11-05,1376,3.37,508,15639,13069,18962,,2025-02-24,null,null
8JMOaGs1lIszjnq91f8bog,Jenelle,2009-09-07,135,3.99,5,23,22,92,"2012,2013",2025-02-24,null,null
9xMZCKH77Kbzu1iyZuJFfg,Rachel,2010-07-27,328,3.71,20,128,203,584,"2010,2011,2012,2015,2016,2017,2021",2025-02-24,null,null
bXFtwjBaZUwxwzko0URC7Q,Angel,2009-03-23,90,4.15,7,48,28,110,,2025-02-24,null,null
chq7UyerSDImd48KUj7j3A,Michelle,2010-01-11,33,4.43,6,25,24,95,,2025-02-24,null,null
swmrfBnaqU0nyJ3pFBfNgQ,Ry,2008-05-06,1841,3.27,87,3451,2245,4651,"2008,2009,2010",2025-02-24,null,null
sO8A8Vltrn-7HPlIvGwXTQ,John,2008-01-15,962,3.94,50,845,865,1714,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
oq_8YYRPxVroRng9XUPaWQ,Carolyn,2010-08-02,50,4.33,10,70,39,119,,2025-02-24,null,null
SEmmDkdX4-58HQYG1AA93A,Jared,2007-12-10,40,4.53,3,74,27,181,2008,2025-02-24,null,null
EMAmvOht754y2ywOl_fcHw,Leeger,2010-07-02,87,3.77,2,7,11,72,,2025-02-24,null,null
rxNku8x9n5F68t0RF266yw,Steve,2009-02-03,24,4.36,1,58,35,76,,2025-02-24,null,null
bUrE91nqIy0FtX6erzozQg,Kari,2010-01-17,25,4.68,1,7,3,17,,2025-02-24,null,null
T-SI9CJmKVTW8u5GN2d60w,CS,2009-08-26,69,3.51,4,24,125,166,,2025-02-24,null,null
H-_0YKUQfxDRFztGiCrhBQ,Apearl,2010-12-21,697,3.89,89,698,369,1634,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
--ccVMj2PN6Z9qtdOdlung,Kacie,2008-08-06,15,3.67,2,55,33,59,,2025-02-24,null,null
qgbbuhfSkH5_Tna5t9tE-A,Clint,2007-06-24,278,3.87,25,540,395,1148,"2007,2008,2009",2025-02-24,null,null
Hcys0DunmsguRYes57CSSw,Sean,2009-10-19,8,4.5,0,3,2,5,,2025-02-24,null,null
a8vWyxKRNbQwOU7tC4EeGQ,Arlene,2009-09-28,932,3.87,31,280,238,650,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",2025-02-24,null,null
JOe3hGqXl9_fRC2rjyHWrA,Dee,2011-07-12,119,3.28,8,37,55,167,"2012,2013,2014",2025-02-24,null,null
Np7Wfg-MpA26BCyfEAwHVw,Yan,2007-04-07,58,3.14,1,20,14,110,,2025-02-24,null,null
GJHgbuXmy-Q5eSzkDH5V3w,Fallan,2011-03-25,11,4.42,1,4,1,11,,2025-02-24,null,null
kJaqSy6-PsnROi_uTSFqLg,Ray,2011-02-11,13,3.71,0,2,0,11,,2025-02-24,null,null
t4gS5xEtSswHXJcogB-vgA,Mike,2011-03-10,204,3.63,17,246,114,483,"2011,2012,2013,2014,2015",2025-02-24,null,null
pppfSeoqsmurCqdKS-13xA,Jamie,2009-05-15,56,3.91,9,36,33,99,,2025-02-24,null,null
OXlfFHsM15JYh_lvat2w2w,Lor,2010-11-27,439,3.89,185,6345,4909,7823,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
IhQWrfKH2P_ZwfyFzPlp7w,David,2012-05-15,28,3.38,1,1,6,47,,2025-02-24,null,null
JpdvY2zvTAfZn3v3t5b_zg,Pierric,2010-01-21,3,5,1,0,0,0,,2025-02-24,null,null
rMsB82tk9uOB6JumPMgczg,Brett,2007-08-03,603,3.83,436,13191,10492,14471,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
m1evbVj4Q-BcO-Xu5VfvEw,Kevin,2010-05-20,49,4.34,3,23,30,67,,2025-02-24,null,null
yOO5Dj4CU-UJsnVxsSpVPg,Lowie,2010-08-07,265,3.74,19,235,144,383,"2012,2013",2025-02-24,null,null
wEE-YMx5pmSuagLtNxMPKA,Stephanie,2007-08-16,2000,3.85,1761,28814,20280,38666,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
bgR7-Cog2uIJV3c_ctPtLg,Marna,2011-03-03,383,3.79,14,122,119,394,"2016,2017,2018,2019",2025-02-24,null,null
ZAc5vMMYLgyYqgjHXGce3Q,Jonathan,2009-01-27,117,4.11,9,47,37,137,"2010,2012,2013,2014",2025-02-24,null,null
Zi3Fm08v1sTMn4rktxci4g,Debby,2009-10-27,194,4.31,46,268,164,488,"2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
ky2gg_oijvauflvRmaNLNg,Stephen,2009-04-07,41,3.9,1,7,4,35,,2025-02-24,null,null
NqZJMXmwEtirJvx-qpyLmQ,Barrett,2010-06-30,287,3.45,17,131,152,413,"2011,2012,2013,2014",2025-02-24,null,null
w0f3twDIXtkYuKUzfy_s5A,Barry,2009-02-02,33,4.43,1,8,3,17,,2025-02-24,null,null
cMEtAiW60I5wE_vLfTxoJQ,Jennifer,2009-05-02,4190,4.05,189,4672,2884,6495,"2010,2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
PLM6psqBZ1Gg3v6SunxCQg,Cara,2011-04-08,57,3.05,7,43,30,167,,2025-02-24,null,null
gu7ZyYZwhyyyYtoUilfQ7g,Jeff,2009-09-11,11,4.45,0,10,1,19,,2025-02-24,null,null
2X4yIsAHtPi_UwfgaCCloQ,Catherine,2006-04-05,365,3.56,9,132,82,208,"2007,2008",2025-02-24,null,null
HZsjWv1G9PpGWp-G1Ln5gQ,G,2007-09-08,194,3.5,11,125,124,315,"2008,2009,2010,2011",2025-02-24,null,null
IZaWH5nva6mXn_MVxMHtlw,Sujan,2007-02-12,355,3.49,19,123,158,536,"2010,2011",2025-02-24,null,null
oAQJyMDNucQebEzxuKMppA,D,2009-04-05,51,3.76,0,3,7,35,,2025-02-24,null,null
KUohiVbxXpEQlULLiGHvmw,Jay,2010-02-21,473,3.84,17,211,180,351,"2011,2012,2013,2014,2021",2025-02-24,null,null
AG15AcqZ2rd06BV5nNFXlw,Alex,2011-03-10,170,3.56,17,98,110,289,"2012,2013,2014",2025-02-24,null,null
OKX-V5j_qfuOebeHeWGrHg,Paul,2011-06-24,2482,3.49,499,6124,3654,9780,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
8AowrKXa1girwkf1nDM1Lg,Bill,2011-09-05,28,2.87,2,10,9,27,,2025-02-24,null,null
-8PU0Z4Q2Nc-sY0eBj4DiQ,David,2011-07-20,126,4.5,9,96,29,196,"2017,2018",2025-02-24,null,null
vKoECqqh4Q07gP_arEtMAw,Heather,2012-02-29,128,4.2,5,25,16,117,,2025-02-24,null,null
mMzJqiC39EFqIz0pn7XF_g,Julianne,2010-10-01,227,3.77,18,197,127,542,"2011,2012,2013,2014,2015",2025-02-24,null,null
UKU5x7fgNWzzdpCh3PqS0A,Canny,2010-06-19,1796,3.5,124,739,573,1929,"2012,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
Ojll9cQN4WmDUBic0MRlSA,Hannah,2011-05-31,391,4.06,33,191,72,420,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
nRYtnRFSbfQFbCwyWgSoqg,Lisa,2011-01-19,51,3.61,0,11,16,135,,2025-02-24,null,null
_7rtvm06_fpr9SdiWsjzhA,Neon,2010-06-27,46,3.19,0,7,2,35,,2025-02-24,null,null
To7EBxWC-Yz011V2-tdTvA,Lou,2005-12-11,575,4.12,918,9140,16554,8011,"2006,2007,2008",2025-02-24,null,null
T1rzNCZw3RdsWE_GnW8FiQ,Chris,2008-12-26,394,3.27,10,105,240,525,,2025-02-24,null,null
lFBDf2CATKPI2ryBashjNg,Thelma,2009-10-12,59,4.36,1,7,0,15,,2025-02-24,null,null
-gN7r8iOBKGeh4LJkn2QeQ,Nick,2008-06-29,1133,4.12,47,679,364,1235,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
sldYpimh77Ebfz0Z8uwxhQ,brook,2009-10-29,83,3.71,10,58,69,109,,2025-02-24,null,null
1zyE713RTVjBoO55_XjZiA,Albie,2006-12-26,797,4.23,52,437,247,953,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",2025-02-24,null,null
fwtMRWIlNEGtyaKRienx8A,David,2010-07-09,138,3.83,17,273,262,560,2010,2025-02-24,null,null
OQnj4-W0zAWPH2TtsX8gqA,Rob,2010-08-29,66,4.46,2,21,14,62,,2025-02-24,null,null
vbGGRxKJocP7EQYs-sUhyw,Becky,2009-12-29,55,3.93,2,22,7,64,2012,2025-02-24,null,null
YjucbkVI8CQXg-mugrBvYg,Ben,2009-05-28,140,3.89,4,45,15,119,"2010,2011",2025-02-24,null,null
N-Qiv_JpHmClbS_rnOmGMA,Rick,2010-09-15,34,4.32,2,25,12,58,,2025-02-24,null,null
GbhQXcNU-4--jFzJe4H0Mw,Julie,2010-11-11,756,3.78,50,238,196,671,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
BPZEAoU0sB6CFGusTErUuA,Vince,2010-08-22,1995,3.78,220,9126,5541,11713,"2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
1TV-7yclhxvz1YjMEXceng,Pat,2009-12-06,136,4.03,5,47,30,123,2011,2025-02-24,null,null
LF7Be6qpZvTZ9FY4D5GoEw,Jason,2011-06-24,450,3.34,45,677,1211,1847,2012,2025-02-24,null,null
4P8qDuDy3C8s6Rkm5wEI4Q,David,2008-02-27,149,3.71,17,617,337,761,"2008,2009,2010",2025-02-24,null,null
tHfzfBpny0xXoxaVfAWoOQ,Deana,2009-06-25,375,4.02,62,480,353,938,"2010,2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
TVgDN-CZ0wdszYCFXDtOug,Alayne,2008-06-28,364,3.73,24,539,186,842,"2008,2009,2010,2011,2012,2013,2014,2015",2025-02-24,null,null
60JvEZroZpulet3FTVIipg,Kate,2010-01-18,90,3.62,3,33,49,132,,2025-02-24,null,null
Tf0gi1AJ3TNHjs1TYJxyuA,Tamara,2010-03-11,173,4.08,7,35,17,136,,2025-02-24,null,null
Lvul3eUBNWbeBtP_ZdLKHw,Rainbow,2009-04-04,136,4.02,1,38,29,136,2013,2025-02-24,null,null
gPWFk7zIXiZTNN3eRumSbg,Jay,2009-04-09,124,3.8,19,183,173,304,"2010,2011,2012,2016,2017",2025-02-24,null,null
bKPgUIwG8j1RQHGSdMebAg,Courtney,2008-11-03,32,3.55,12,40,81,77,,2025-02-24,null,null
z6I40mrJpEfbsH4LW76eLA,Rachel,2010-05-19,340,4.28,44,1377,1313,1752,"2011,2012,2013,2014,2015,2016",2025-02-24,null,null
CfAHWoqjKUIoVrhYmDDuyQ,Jeremy,2011-01-11,202,4.08,8,41,37,91,,2025-02-24,null,null
fcN7ko5x6RZ8L9RhUxeUbw,Christian,2008-11-21,276,3.01,14,178,214,505,,2025-02-24,null,null
EhxRqdUF0uDx3LZkj9CnQQ,Ren,2010-08-03,34,4,4,14,10,47,,2025-02-24,null,null
VKSlNue_fcdxYy8DVdY5Kg,spaniel,2009-02-26,72,3.5,3,19,16,121,,2025-02-24,null,null
GBsu7V76SXVvx1gwJVXilg,Jeff,2007-09-11,521,3.98,19,305,261,550,"2009,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
2bHSZhM0huV8LRh3YHaOSQ,Jennifer,2006-03-08,1827,3.6,120,4144,3629,4945,"2006,2007,2008,2009,2010,2011,2012",2025-02-24,null,null
i-CZiG-fDcvK5vc4-pwMKg,Justin,2008-12-28,382,3.8,16,529,505,760,"2009,2010,2011",2025-02-24,null,null
AXIg6GNmjRGrYrg2FP5dwA,Phil,2008-07-12,40,4.4,2,57,27,78,,2025-02-24,null,null
SDytcPY5fiuuDbTkPE8GyA,Pinky And The,2008-01-26,1465,3.54,199,7206,4568,9367,,2025-02-24,null,null
90yTgvb2Eyh3acicXFgEMg,Dana,2011-04-19,586,3.87,19,302,451,678,"2016,2017,2018,2019,20,20",2025-02-24,null,null
WMcME5NOUqDyMhKHUZhsGg,Tom,2009-07-08,13,4.46,0,2,0,6,,2025-02-24,null,null
ajMm_rBqbKYALu-I8-__Kg,Brian,2008-06-02,2491,3.19,106,1759,1541,3275,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
aNFxrpqy70wururziDBdPA,Leamae,2010-09-01,26,3.55,0,0,0,16,,2025-02-24,null,null
tGasH5DTBL0-8JnnIYx3eg,Christina,2008-08-15,441,4.18,27,474,429,939,"2010,2011",2025-02-24,null,null
VfcceTxKiBq4xaeZFywRQg,Michelle,2008-07-08,11,3.27,5,15,22,60,,2025-02-24,null,null
KVZV5ly4MBe0P77RQGn3pQ,Ryan,2009-08-29,76,3.55,2,25,14,54,,2025-02-24,null,null
igll2PdsMvQHzJhzttrx1A,Jessica,2010-05-20,713,4.08,96,1153,752,2139,"2010,2011,2012,2013,2014,2015,2016,2017",2025-02-24,null,null
EF5xfN5Zwvs0fOHMN4YHtA,Laura,2010-11-14,19,3.53,1,3,3,11,,2025-02-24,null,null
BxSeiMApTGkDkl-whxGTCg,Vincent,2008-07-13,338,3.75,16,144,139,352,"2015,2016,2017",2025-02-24,null,null
OP79lH12S8phXRdJ0a85UQ,Joey,2009-04-18,48,4.58,0,16,3,35,,2025-02-24,null,null
0S_i96G5FR7oYO3QeH_01Q,Joy,2009-02-11,1416,3.66,140,2078,1605,5328,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
N_WB5usUFVBYI_8g7nnh-g,Craig,2009-04-15,394,3.93,12,98,67,412,"2009,2010,2011,2012,2013,2014",2025-02-24,null,null
TAV_X0gbPs4JT3he50CtLg,Chip,2008-07-18,571,3.96,118,1414,476,2552,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
uaTtIcHDD7oZB1iu8M9V7g,Sasha,2007-07-10,109,3.66,20,320,360,528,"2008,2009,2010",2025-02-24,null,null
p7mhGOOIAmMchxgGnKp1eA,Chris,2010-10-02,3,5,1,0,0,1,,2025-02-24,null,null
HU70ZILaRHBvdeXFJ7rYEA,Mars,2010-12-28,32,3.97,0,4,9,41,,2025-02-24,null,null
BRubIt664FLJ2zVC0ekfJw,Nicholas,2008-02-25,36,3.46,4,30,23,81,,2025-02-24,null,null
ESgI8TbchdsWvvJ-fwlQfg,Lilyy,2011-12-10,43,3.32,1,6,2,23,,2025-02-24,null,null
Fe7C6jRUU5l4_An-xsLzNw,Jenna,2009-02-05,112,3.74,6,39,36,78,2010,2025-02-24,null,null
9NjyPHg3q0TCJzkVc4L0-w,Julian,2007-12-19,258,3.95,18,260,301,560,"2010,2011,2012",2025-02-24,null,null
Rb1yFgZWNnoTmf9nPAgalw,Honey,2007-09-25,231,3.65,30,235,248,514,"2014,2015,2016",2025-02-24,null,null
2XFQXe_Ewzj1VA0PiEHG_A,Glen,2007-05-24,185,3.39,15,65,162,219,"2011,2012,2013",2025-02-24,null,null
HOVQHBdWzjgz6giVsZOFuA,Jackie,2011-03-14,131,3.58,13,63,51,129,,2025-02-24,null,null
tZA9Uztmj69tgvlHiiMKsg,Chelsea,2009-12-31,1124,3.99,156,6113,4628,8115,"2010,2011,2012,2013,2014,2015,2016,2017,2018",2025-02-24,null,null
gru76BjkRY6UQVcw_yAxiQ,Christine,2006-02-27,269,3.81,43,1008,628,1432,"2008,2009,2010,2011,2012,2013",2025-02-24,null,null
-4RbxLJlFZlu-KRuUiiGLw,Autumn,2008-09-13,66,4.13,8,130,50,240,,2025-02-24,null,null
ooggWWMRHQngQ7iaF2eANQ,Ashley,2010-10-04,62,4.51,0,9,6,45,,2025-02-24,null,null
FNP8h7mywPGKkErQSBJdqg,Samantha,2010-03-12,296,3.71,47,354,282,821,"2010,2011,2012,2013,2014",2025-02-24,null,null
IJABCqLsGgT8DxqujUQmiA,Sarcastic,2006-01-28,453,3.77,13,253,175,538,2009,2025-02-24,null,null
d67zTET_2IuVoWcUU0aWaQ,Janet,2008-12-27,2241,4.04,217,5010,4096,8618,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
vR4cUH_mHBlR4Kz8CnmDCA,Debbie,2010-10-13,10,3.5,0,2,0,3,,2025-02-24,null,null
hPYRCiQ_OP0rxkpRN19Xiw,Jill,2008-06-20,177,3.25,19,283,444,588,"2010,2011,2012",2025-02-24,null,null
k6GurG0wmHVyiZGzmxs8eQ,Angel,2008-09-10,328,3.99,13,154,73,425,"2010,2011,2012,2013,2014,2015,2016",2025-02-24,null,null
Xhdx6LyFdFF_dVabLruhyQ,Ian,2006-09-14,12,4.54,0,1,0,10,,2025-02-24,null,null
jggF6VEdSdpCX1AObGZ35A,K,2010-03-11,494,3.57,102,1980,2063,2575,"2011,2012,2013",2025-02-24,null,null
igIifRLStEi3p4rb18KszQ,Jenny,2008-06-25,174,3.68,17,133,79,344,"2010,2011,2012",2025-02-24,null,null
8wJd011iFenDu9UPp-k5XA,Corina,2008-07-18,297,4.39,51,398,331,902,"2011,2016,2017,2018,2019,20,20,2021",2025-02-24,null,null
NjSqtEFFkK49k2CZoyfY-Q,Annabelle,2009-04-24,57,3.79,1,32,30,51,,2025-02-24,null,null
EXXdXcxflkg9moppilHoCA,Kristine,2008-11-27,143,3.69,10,340,161,537,"2009,2010",2025-02-24,null,null
GHzTSlaYKI4Fqc_L63jhmA,Chris,2009-10-12,64,3.59,6,46,37,128,2011,2025-02-24,null,null
