business_id,checkin_date
0KKxxtvaTJbLBN7y0updpw,2011-09-01
0KNskvMPP0A8XLPF-ORRGQ,2015-06-05
0KTwW1eC1YAjR-zDr8w4jA,2010-12-01
0KU6dANHsL1_xPVd6anm0Q,2013-11-01
0KULrKCxI5RbRwTIylyHEw,2012-03-07
0K_sVYoJkjNJiqQPUR4OuQ,2011-07-23
0KaePrBSRJwUQaHywCM5Zw,2010-07-13
0KgwrV_ACGYEEo6aBwNxyg,2010-08-20
0KiuFnhBlUcOqLlIE3JO-A,2011-01-12
0KlPcnMD33Uq_VAeL40Mng,2012-05-21
0KlvdW9Jz6GAz967NHC9Pg,2010-03-26
0Kn5W22UmxOqPj2cjouFNA,2010-09-05
0KqHMwQIMUFys9rqlT3m2Q,2010-07-09
0KqR1zKomUJsk-_-Dx92SQ,2019-06-09
0KtgFky3ojusEmKSv1YYvQ,2019-03-08
0Kubo_mbEub98rz0LcvdGQ,2015-03-02
0KwD4kiiIPoTOrHXVxwTyA,2012-05-17
0Kxfgm_XJbSjmeBaDDpvWg,2021-06-19
0L0Qbn15olXXNaS7dv1uHg,2012-06-12
0L23LpzmR-kRsuIr9-zEXQ,2015-01-16
0L2Lz03ipKaTQPfW90CIeA,2010-10-02
0L2zoFAqkE-AemfY1bSGUw,2013-05-06
0L4OUlZ1LcCE0T8elFWxdw,2014-11-11
0L5RXMLlh1AnzC-nu4oYQA,2014-06-22
0L9MVJrcjlXLLcblxiLNGA,2011-07-18
0LBWe0PB3rimYdcRKJCRdQ,2018-02-01
0LBvqcXe9ZozenbQRzndbw,2014-07-29
0LDBC3w-qOH8LPz65I315w,2014-04-11
0LGoCPw0_vZCfqRnVO_zag,2012-12-18
0LMUH2jK3F5-wDT3zQ8Ffw,2018-06-01
0LNV8iJg_g3_1ujwaeHZ-Q,2010-12-30
0LNbzt1dnlrqCAhNjK4SSA,2011-05-25
0LPsywKJi3_TuAqkPpapqA,2012-11-18
0LR3WhveQWj9zqCDFjshZA,2011-04-26
0LSEou-zvAeI-DTw8FF-Bg,2015-03-27
0LUpwcGAHu1pkn7p3rx-4Q,2013-07-21
0LXOR8YXi5hk-afFcdWARQ,2010-07-12
0LXdnyZy4ae8J28Ckjvv7w,2020-01-23
0LXeNx7wGTqbMSwKkGC3xg,2010-07-19
0LYcq-FOwY7iUSzpIKi4AQ,2018-06-05
0L_8rMyFy9d5lNQMyTxNLQ,2010-11-14
0LcFxWCdTTpulMZdSiSQ7w,2021-05-27
0Ld2mRZmyf3kotzpUjVdjA,2016-10-28
0LhSxEtArvcr5CcOqR5txA,2011-10-29
0Loni9olv_2PDCUXMKmIlQ,2010-10-14
0LpmLt3d6BK_ljVOadrMVQ,2014-01-30
0LqrF27HyTzndMKJSSpFdg,2016-02-02
0Lsuuvz1_qdspiwBehdszg,2013-08-24
0LuNIBiqt24Tv49aWc8AFA,2010-12-03
0Lug9lpS3mdky77wsr3wmQ,2012-10-25
0Lw9z0hjuZQAmWxFDokjoQ,2014-01-14
0LwBMYJPAdRNnfiIyuhgOw,2011-03-31
0LxuT8BBARVrWLgIWG3JcQ,2010-07-22
0Ly-XEglgcSQttscS6L3-Q,2020-11-17
0LyWRR0qEwcePo2Uqcolqw,2013-01-25
0Lz34cgf5KPTb5Dgvr4vcg,2017-03-28
0Lze6JSxLKXJ8sI4A2C9uQ,2011-01-16
0M--IAwPfqJC9yfmI-EiAA,2020-06-13
0M1HU9R9mipOvyeJJ69euw,2014-03-17
0M1fn5yDQxm82an7FjJNsA,2010-06-23
0M1l6p96IffjQi9EZsdVhw,2010-01-16
0M5mxwnOJJ_Xargxe_Xy3A,2011-10-13
0M5un8QAIYL1jV72rYhrMA,2012-10-19
0M6wlrVRtSzV2dYeYihYbQ,2015-09-04
0M82G0elcO0eVArU2_1shw,2018-08-15
0MDoieQv9x6aC1tCimO8Mw,2010-12-09
0MEx9QE4UwII2hkxOtc8CQ,2010-11-15
0MIO-rvJAX05ELUNXLamZA,2013-02-11
0MKSggrav_8bfdU7PXJ_xQ,2014-01-14
0MKoNDPcVRrw8Sm4d4WUKQ,2011-07-01
0MM_13KG0yhY1zl-JTXNcw,2013-07-25
0MRxCrYwOVdza3lEa4_Plg,2010-08-17
0MTYFGNxgMw3os1b-iEHCQ,2011-02-17
0MUSZH0PjS4TCuGZG-P-7A,2017-05-28
0MVPZc22FLPoo2Zy8AU83A,2019-04-06
0MVeH0-735wd8mr3Nr_3UA,2012-03-07
0MYuqN68x8uHcOR3_08wSg,2015-10-18
0Mhu-QVnBOG5AGlo99F9dw,2018-03-29
0MhxvTys2ADYa3sOO91ldQ,2015-05-17
0MiiFJfijyV5I8BYaPEBhw,2010-06-12
0MivygP7tD4AWbskqYmMuA,2019-06-12
0Mjhi7hYia7iv8da7NBL3Q,2015-10-02
0Mnb5KLigKua42lAo5C0Vg,2015-06-06
0MpgyhqBb4k7MNV2W9vrIQ,2013-01-05
0MqEDytwNX_wBIhzaUpc-w,2011-08-06
0MqOEmf84nhurrynm-_rtQ,2016-11-26
0Ms156slm5-FbuiAdkyGFQ,2013-05-18
0MsNMuDXxw6p3k7iI8yh8w,2015-03-07
0Mv1uqGxVLN_T1_vP1dXSA,2016-02-13
0Mz-OeOGTEFzqWXZPMu3Rw,2012-01-24
0MziKGg-69f-KHv5HOBMFw,2012-11-19
0N2D4HtF2gLJvWxjIfiZDg,2012-07-14
0N3PhPQNlj6lBnxrz-kb6A,2021-02-24
0N9eikgzpqwmvt5OYO4A-w,2019-08-07
0NB1f3k_Jv9hxIABW-MGJw,2013-02-23
0NB9obl-nNGqcx1xMcPQWw,2015-01-31
0NEzfA--v4LqAanLllzIrA,2013-02-15
0NFp3YYTh_UAnJiGcreIig,2015-02-28
0NHmFJnDcXEcSoGJuUBYYA,2019-05-17
0NJSO8fiUwzEsvxLbDAZYA,2012-03-15
0NR1YXbDxd-qShPbvQeMgQ,2010-07-17
0NRwZH7Af-Bkp2VCoKRiKw,2010-07-02
0NVtkt3I1GPnCFYHY0y1kg,2016-12-18
0NX-qKnbIhITlFDrDkcvMQ,2011-09-25
0NZkEpA4VeOy7b56KYGx_Q,2018-02-18
0N_HQ2GsT1zNKX-escN2ZQ,2010-04-22
0Ndj4pMNHpUvawc-gArvmA,2019-07-01
0NgtLd-Szpxs21IWNKv8SA,2012-05-14
0NjowMChIflhD9ptEGIEsA,2015-02-07
0NkRPv4QdGubH4xVD1DuNA,2010-03-25
0Noxgx5Fvu7LTUOktf7Otg,2015-10-10
0Nqa0zPHoB_GVucVMd9f6w,2010-08-15
0NrIUZI_THd9imP7KxqRPg,2016-11-14
0NsAFbMqOcyaeAvGiwo1NQ,2021-01-09
0NtUzPQr3rykg6km2F6L7w,2016-06-17
0Nwx2S36fQGq1MQ-El7ufg,2010-12-11
0O3FAdHUwqSwdue0CEW_jw,2010-07-22
0O63wOoJ1tWUoE_ygEtJoA,2014-02-15
0O84568oWikB_QlcvdGwjw,2011-05-06
0OA8hjD3r9Dvj8kgQe8YhQ,2010-12-24
0OB3HC4DQjBA5Cit6nBfEA,2011-04-15
0OE56zbigcNxVeJPmqtV0w,2010-04-29
0OJ6J4AoqpxjwQPp159lcg,2013-09-18
0OMGkc4IUS9jSDUm1gGJ9A,2013-01-08
0OMJCItadhtZr67zXhYL8Q,2019-11-03
0OOpPFMnPWxYzaL-ajv5Ng,2017-10-26
0OPFq_IrxIbrjWZt1Zxi4w,2012-01-24
0OQ-y2IQyay7ZCTMaQLYew,2014-03-22
0OUOj0j3HK3qkdhWSjkmRA,2012-09-05
0OV1nx9jjglD7R-OIxfs9Q,2012-08-02
0OVhJp8cS3fWFLa35SESOQ,2014-12-16
0OVkfxmZg637nt-A5URM2Q,2019-11-05
0OY80sWm650QwpXyvd-E5w,2014-01-17
0ObOi_hEo-fgls7HNbQX1A,2013-01-22
0Od-z-GT6ZxS9hrYjn4sSQ,2010-07-09
0Odo6PR9V_dqmO4gzReTFg,2015-06-25
0OhAKQd93Ft5R6sF7FKKkQ,2013-06-01
0Oj1VRg10sixxoBgQsr1vQ,2011-08-13
0OjhzrjRBIjmmi3NKlu3eQ,2010-09-17
0OlOZ3_OEOejomAN0b5OOg,2010-08-31
0Omp5nXAsjc5DnFNjgVY0w,2015-12-20
0OoRQ6jh6h6HAbmMB6o18w,2020-02-15
0OsR9lO16jxa0xWUY57s9g,2017-09-12
0OtQaTauMzH0JM-NwJdXdw,2018-12-10
0OtU6is9_1rOV0rtSm_D3w,2014-06-25
0OtYFDWxvnlHRLy3me7ITA,2010-06-24
0OtfAPN1JKXwdLFhLcZGww,2019-11-09
0OuWv52cJXUesO8tJ9QnlA,2011-10-01
0Oyjyi86tca1JPDgI-vZWA,2017-08-20
0Oyybjr6b142_t1GbmLLHA,2010-07-03
0P0gxMMHxi7aUCk3XRWKiQ,2010-11-22
0P27vtNdYLy1vNu1Lc85Og,2010-03-13
0P3GwDnorIKLItqZYdm4dA,2011-03-17
0P5hJOCvtH40Bx9UFO0K5w,2013-06-12
0P8IMQtzHo0dVhyCpVRNBg,2013-12-24
0P8n-nOCbRgGxpGuqqaOMw,2014-07-12
0PBML5rIMeXkOieWO1hA4w,2010-08-08
0PBWFnRsFaM1ZzPD2u51kA,2014-05-18
0PC-P1_3AyqvxuIOgJmIRQ,2010-10-22
0PDe8TxXHoROxpu-jH8e6A,2013-04-17
0PGxzpoXZKYNRFD_7_thpA,2017-08-25
0PJGfFxEzlNNX4irHBBgxA,2013-10-05
0PKmbkXjL58J2h-k29bamg,2017-06-02
0PLMCoP4hPcbPfHY6uG8uQ,2017-12-19
0PLdpQTNPSvVeyatA96hQg,2017-03-12
0PN6PHCYD0UPFSmNI2NjNQ,2011-02-03
0PNkpwSCmRifniJB88IblQ,2014-02-17
0PTKHrL-FsQHeTG5oyztww,2017-05-18
0PTuPOOXkmoP0s5STUBY1w,2018-03-25
0PUHpgnhzF__BHSpTPvW5Q,2020-02-01
0PUxbRm4eE9J7aKcBaAeXQ,2011-10-02
0PVAIhp-65EZ_zSiNDEr9Q,2015-01-16
0P_VgRX9wDQ-4PQlD7bTCg,2014-05-25
0Pep8pzP43ySBMrSR-lNWw,2019-11-23
0PfBXe39wlLmSUt8W1hcRg,2018-04-17
0PkCShlrhrJTajj6XsMOVQ,2013-02-20
0PsNN9543K48UR_mQK_cdw,2018-04-13
0PuMW9UIcnrpBUx8HemzPA,2013-06-17
0PwifSf0hCjUHyBrCVW8Vg,2016-09-09
0PxMeIT6Tj1MH2jip5spMw,2010-12-04
0Q-E_trgdkgIPlYUf-n5OA,2012-02-03
0Q11c6T3ydBung7Sjex5yA,2012-11-25
0Q1pnzJf6ucmixSQF194NQ,2011-11-18
0Q3dz7rAU8aMelrTZW2yMw,2012-12-15
0Q5dN0NcbNUSTWiaspkfpA,2021-04-08
0Q6P0JK_8HwJbeI0jTt2Fw,2011-11-07
0QKdimej8VlFkE-rUosx4A,2010-03-31
0QN7BRMEeN_jOk3cunjauQ,2010-09-02
0QOk_IeAM38D4T_D7k_vEQ,2010-07-20
0QSxyOzXwDdaSbeK7p3GYw,2010-11-13
0QSzzG6HQ9xBue2Dy7wwpQ,2014-09-26
0QU_iVOpEyAnfFG8_QTGIQ,2012-07-11
0QV-pdd-2nW7vQNuXyYoQA,2010-07-22
0QYWhij_YZ7Lyk9F6213Sg,2010-01-21
0Q_A1mtkXkovpuqgyT1BtA,2014-07-14
0QaTcaoXrjCWLKreDQs9fA,2013-06-07
0QdcIaX7Mp9cXLXt-zv1BQ,2017-05-30
0QeEnTzmUTQHie1MPZVHLg,2010-11-24
0Qea74cLG3aZNCWC5L_6jA,2010-04-03
0QgAyxKXAHavVgG7BRlV9g,2016-03-15
0Qm4gXPrMknaJcbWNcTLgg,2014-11-04
0QmgzzPVNHeNL76B8rwTKA,2011-10-03
0Qo_nIyfAqbscNLNYqki4A,2015-05-11
0Qpjsw35VRiyMvLx3CgycQ,2021-01-14
0Qqxm9SrGEi4qtfX0DXatQ,2012-03-10
0Qs-G8Xs-mz-jmQH5lez5A,2010-08-04
0Qtdf4lh7BW5R0KLD7uy1Q,2011-04-10
0Qz4i2TNUwKSx8VLXJmIpQ,2011-07-12
0R0dqVduIqWwrd68Nqj01g,2011-02-01
0R2yKDNMUztQwgo8pG4z-Q,2010-02-13
0R3SRPEYpqoUi3kq5ZsELw,2017-08-14
0RD4BJhzQI6aySYx87KBrA,2015-10-14
0REmmtEiUoICqJYHu_LhIg,2013-04-05
0RFb4sAljaBV2HeRXee4-A,2010-12-09
0RFgosnz7_DfyTUASpVuFQ,2013-01-12
0RGvrV7N31OI004nyDohsA,2011-06-02
0RGxFkSthvzTmxJ5KWMNLw,2017-05-10
0RI2smA-v-pGZPmq1jc6wg,2010-10-05
0RJ-huF1cmYh2sPsfSkbNg,2012-05-07
0RJVJcpffYp9q8FzOfCjuQ,2012-01-14
0RLHBKEktSRh9bAwQWn5Dg,2021-04-24
0RLUaXmNx2whPa8hMrjoow,2011-07-15
0RNUPycHUbyH1bN2q2O9Iw,2011-05-01
0RO4HyAgoCOqbKqkspoGNg,2012-03-31
0ROU6h8Y-ErNJjf1BqQ-uQ,2017-03-26
0RQS5Z6LfDIc27__dIZqyg,2015-12-17
0RSws84Im4CsZ-W9biXv2g,2016-07-20
0RaRwr9Ajpw8yKdmq5mgDw,2018-04-22
0RaqRW7rZpVOuYFwG5aqDQ,2019-09-19
0Rbsqa9EYnfi6ov9sd0xyg,2020-09-26
0RcD7PpjWTMcN86NwzgBag,2010-07-16
0ReALpDgwAJoHvaZA1Y7sA,2010-10-23
0Rej3u5aapVIz8CuAQQm2g,2011-03-23
0RjPyWFWbU9ASePhyfoWwQ,2019-05-18
0Rk2BNQoU06zx4BvEn3YsA,2014-05-27
0RkViy2rkoWHWrOMUbCpdQ,2010-02-01
0RkgKEwGQqwz4noPB65O6w,2012-11-05
0RmN5d21noHAkiDYL0j5Xw,2011-10-22
0Rro1kwTXKXuosipU0RhOw,2011-01-28
0RuPe8nq81po3W9C8QLE5w,2016-02-15
0RubqcONzp8oL_vBvV1isg,2013-03-05
0RuvlgTnKFbX3IK0ZOOocA,2012-04-16
0RxMD7rIvdhlOsSuneOu9g,2015-02-20
0RxU5OglQyPVtLKC1LPgsA,2015-10-13
0RxW0oN1s4zgNh6uiWVPZQ,2010-02-04
0S-CWaapSqHf7aGh2aVfBA,2013-12-14
0S3TvsmbCeOZ9UitnpRd1A,2012-07-31
0S5nk5wxqUoXNGZ0_DryXw,2018-01-13
0S6OwdpZVlg7YmdEw5fO8A,2010-01-28
0S7a67EZ3ZrW4G8lHH7E4g,2011-02-13
0SC3T3NilOSzSnZ3EKEqkA,2010-08-29
0SCF_drbRr0aekQD-jZ3IQ,2011-11-20
0SCMR_0WLJWO3Xp5c4FM4Q,2013-05-12
0SDCq81M8yh_vobYSjeuOw,2015-09-16
0SDdm3Xn4f_lRcmfxeEzwA,2015-03-09
0SG-3o2d73FwtPQztmWzww,2012-07-27
0SGizd7Kg__usThreMJRLQ,2017-04-05
0SGo1uA00LSyPMptCaKm5A,2016-07-11
0SIQ1V-s_25rG-qdqTM1fg,2014-07-18
0SJMPt0F32MxPYWN2mLiCw,2020-01-18
0SQPs-d2gauqscEKPgK7xg,2014-10-25
0SSIpx_5BwpCRk_UYU1Wkg,2012-03-26
0STgV5tcgTBuolimDEMhDQ,2011-10-27
0SUKNUDjXXrwa69vxEuv0w,2011-05-23
0SWqECZ39P2MlmeXbKnUjg,2010-05-25
0SZy4uieBzBzg54vRdAfgw,2010-02-18
0S_Lw-THIRzCDzlpL645PA,2011-12-02
0Sa2hQnbS9hoRthHKOGepg,2016-08-06
0SaiZcvG5vLJjfS42oyH9A,2010-12-12
0SdXEXSBP5zDZ6h6RyFVEw,2011-06-14
0Sekz7cj7mWfJBR-gfjC8A,2018-10-15
0SfpdMhddPXRJgp3d3z3uQ,2017-11-01
0SiYorO10Llh-dNfrffvrQ,2012-07-28
0SiqQbw2815-Jk0jN6jEBw,2012-07-27
0Sm2vdDInZoTnWLYyRM46Q,2016-03-30
0SmHMK1FQYXZp6zHPjop8g,2017-02-09
0Smo9-kCE0n3AexgjT-tfA,2011-05-01
0Sp4fiKuzw9G-WJNl51dBg,2010-10-24
0SqM22s-8I75uaX5iTUQ4Q,2012-05-10
0StbKjld9f8GbeDRy0fS0A,2017-04-06
0Sv4WR04RTjvCutQjtTepQ,2014-12-24
0SvGLyIzIBxNfgyOcNEteQ,2010-07-10
0T-dpBr-W4QItOX3NNkWog,2013-10-17
0T0lFEYF0nqMIMaddkxyzg,2020-04-25
0T5mai7FmUH06Tyv3rY17g,2011-07-07
0T9gH969_UP1oLXQxkwcTw,2011-10-06
0TAkS6vEkkHI8lrF-GBR3w,2019-11-10
0THt7q5pk6FBVYjeGsITaA,2010-07-23
0THzxADnEVMGUhBDRSQGkg,2012-07-18
0TKUn5JU65ySgjD2JjXnIw,2010-08-28
0TLoEoeEcaxb2kr6BqxXiQ,2014-10-11
0TMV3ElMQ0ROoGSMIOjNBA,2018-08-15
0TNu_MOiizGa_75jqSaAvA,2010-07-13
0TPVRleoFUf769bCkh5Jgw,2018-05-04
0TPY1j07WR-v3oWPTAa1qw,2020-02-10
0TQKTAd22BEaRbKTUPCyFw,2010-10-08
0TRot0XZXjzrWLWPn9ycmg,2012-01-19
0TUf7umM4WVppA1XaHlriQ,2019-10-15
0TXSa7KgNlpBXgyXDQvekg,2011-07-04
0TZhSVLu-HSNSVSQANvx1Q,2010-07-23
0T_ldrH4Nb-68dKfQeG4Hg,2011-04-27
0Ta8qlvxWBFQfpGb9EWmfg,2019-06-07
0TazF256wWErmmR_Uh4oFw,2010-09-01
0TbPpT3c9cSyvCJLCKZYQw,2013-11-24
0TcywESn4hFVrOcWBwd8wg,2012-11-27
0TgX65_sfyJ-0UfoRgWeuw,2019-12-08
0Th1bPzenEancav0igAxYA,2011-04-02
0TiyFxWr0V3JdJ-aiGtt3A,2016-07-27
0TjKRMIS2XstU4lnMek-Ig,2012-11-10
0TlTHbihec0dSJ9Q6Vv9ww,2016-11-16
0TlTyqtE9ecBKrm2WYmTXg,2015-01-19
0TmMLXRvfF75ONYBMej6eQ,2017-05-11
0Ts32VVd5avPdjOSST5HXQ,2014-01-20
0Ts5yQFA4yDouX2e_FAIKw,2014-09-20
0TwZfZHis6e4o6sBogUJVQ,2017-12-22
0TxEfCxX3_H2xLiLkUzGnQ,2017-01-19
0U1CrZQ5ZyrxsINhUdIVEg,2013-07-19
0U4PsGJynuzEBrEn1HaU7w,2012-12-14
0U6_WJjhFl-WNC9-_FtZ3A,2019-07-28
0U73_v6TeWCKdiVIXM5hcQ,2011-04-13
0U9lMTfd1wtf2fkLOTaPyw,2011-08-23
0UCDmZ-v8wTrUAT37W1eNg,2011-04-21
0UCh75Aoz8YMe9nrnjawwg,2010-12-29
0UCrWo2CihjxkZniTcQGpg,2011-08-09
0UHIyeodBEMYV0-JmRiVLw,2015-04-09
0UHpM8GX77LNffS4IK0eGA,2010-04-07
0UJqTczta018RoktahC0jw,2015-04-16
0UK7LZnUNLbK4yS-LXJWZg,2011-10-28
0UOTwrdilIPKZo-8jh6qqg,2018-10-02
0UPUapKbkWRLmZ7SFRfbfQ,2020-03-24
0UVx40zcIeh6wb_I4-QzfQ,2010-11-10
0UWnywCQg-8eHVkvhl5QYg,2015-04-08
0UYn-R_LF-V0KSlYFRi3PA,2013-05-25
0U_OKGqqh4Zso95bevQqFQ,2010-11-05
0UakJQt4R8r39Bq13ntjRA,2018-04-07
0Ub8i_sMIOsa0jbXNzsl8A,2016-03-05
0Uik2yW6gXSuuKmuwtR0vA,2015-03-18
0UkPAZpNThbV4IJAH94hcw,2011-07-14
0Ukh7-8BOrz4RUn5UrEyVg,2010-06-26
0UmWgTWcdj6CK_FPdM2Mnw,2012-02-28
0Un2XIlI02elBMMb3gTgcQ,2011-04-07
0UnYkypkq3n378V_Y87srg,2018-08-20
0Up4mOWP588Leb_dqoDiYQ,2014-07-27
0UqeZTDBdV0uY3wesbLvYQ,2011-04-01
0Uy3P1abr0V2QKMVzZuEPQ,2015-06-11
0Uzd-S_1oiXBo15bthaqdA,2010-07-17
0V1Rk-H7KI-1hmaQXDKgPw,2013-04-02
0V4E29KT42USRi9-1Mf69w,2018-11-17
0V7GZhZmNRzEBnDmC3Ftdw,2012-03-19
0V83Aus5ar-eZiBHaZggSQ,2010-03-13
0V8F5hJQ7QTDzK0rperhxg,2021-03-06
0VCPBDRWg8drCHeLNZ3d2A,2012-11-01
0VDxyMBjXRYCI6Loan_JQg,2016-03-28
0VEvpPyoISq6g00UY_FEgw,2017-03-22
0VLvj_tqDWATqb9ThA-XiA,2010-10-24
0VObIROMCA3EeiV0dx9GJQ,2010-08-31
0VOtJ2oQs-2tVhP6hqvK9Q,2012-02-09
0VPTpRg_99ZoQyYuf4sntg,2013-06-15
0VP_QYjTMMMiHTm4Fr8yyw,2015-06-17
0VQPAz7GysqVFgARfjmQrQ,2011-04-09
0VSWfyUe9o-8rWAHf84syg,2011-04-02
0VTLCGWSq4GRi5fLg62Jjg,2010-11-04
0VYfnlvP5LsCEennaTYJkw,2020-09-03
0VZAR9j0T3F8XUAk5rvcTQ,2010-12-07
0Vb2DGI4gL9HU9VHaMFQDQ,2014-05-30
0Vd4x2CokxUivxFcrqAR6Q,2011-02-15
0VfUkgdjP3njHcv3VJWKdw,2010-06-19
0VhuD6zy8D-vj2xtgvVIQg,2013-03-20
0VjVuzA5oLmq_-3AfaCHMw,2011-05-02
0VlGRVZ2z62KXgZCc7b5Kw,2011-09-06
0Vlu-fEXfCJnX2JKZG1-CQ,2012-10-18
0VpfI3LPjntkd_WXZngi7w,2019-05-22
0VsZ0H2-E6AsvVvI2YZrEg,2016-05-14
0VuRnlO-QcljahvvVXrEVQ,2014-11-13
0VujPNSbLhKRnJBpLq9xxg,2021-03-25
0Vvbbvhmm8vMXQk6hYKDGw,2019-08-21
0VwadfoaG9dAFVgBSMcYbg,2010-01-16
0Vwpcp_hOK4II9VQ0P-sUg,2012-03-18
0VwqBM-Gui9IprxTzrbJXA,2013-09-21
0VzEeCn4GYjki9yKfJJPjA,2014-11-22
0VzZyzrWQZ9KAW1vejEVkg,2010-02-06
0W-XLZ9JccLXLu5CjQt_3w,2012-02-22
0W0TzfO6lnPGHw3iWGOfJw,2010-12-28
0W2ZRI49t-pZu9TyqosbsA,2010-08-22
0W6KJNqUDHw9hPhv79WcOA,2019-11-10
0W7wiNwmeaFOsgZ6s6atQg,2017-11-04
0WA4excIHfOX9QmuQ73MnQ,2010-07-30
0WBzzn2lZWU28uaeOB3gTQ,2011-04-02
0WFpcVkqvK1_UuqW041_9w,2011-04-13
0WIlsDUUFuUKcDfJPaHRkA,2012-05-31
0WJRKvGsX3NdoNdZuDFlWg,2016-07-01
0WO77udv6lkL-ChViOE2CQ,2011-03-03
0WOTvnL2h9lzMOpvvLK0lg,2017-11-25
0WW-Yra3kSZlv98499D1lQ,2012-08-18
0WX9lNZPC_w0oaq8pvBr4w,2014-02-05
0WYAU7E9yXmHq3Wp3AF7RA,2011-02-19
0WazipZOwJa63JGwOMubBg,2018-12-15
0Wc_I2zZ5m9gfShZ3AaBhg,2012-06-08
0WdP4Plnuxn73YYoAbam5g,2010-09-03
0WdTwINtsJOd-LsAXT6_JA,2011-11-16
0WdkdFykdG4eBGt5UjWVtw,2012-09-29
0WkPwMoI1HxSP8jicwQOOQ,2010-06-26
0WnfHcKIzFgf3kAIP4NEbQ,2010-03-25
0WoBBx-XzFD2wET6lJKVKw,2012-11-28
0WrdiQ4qJBu2Gc7wRcIfdw,2010-01-31
0Wvt6NVBAIfVGV3euQHlvQ,2018-09-16
0X0u6-dHSDZVNjhPmFgWJA,2014-07-09
0X0vIMuCqBfFauSolTU5ZQ,2016-09-07
0X1OBkJc762qES6ZfcLL8Q,2012-08-29
0X3XpbLJKjvSxD74xEHBmg,2015-04-19
0X46pnRSLCR_N5JT4loRmw,2014-09-12
0X4FRcNtIWeh-DWT_qrCMg,2021-07-30
0X5TTmfBPPY98Ra2CcSw0Q,2018-01-03
0X8oDzOK9HMMP3I7cwwYsg,2014-02-19
0X92S-mYxwqd57ihc59b_A,2018-10-22
0XBEKrwSPOQaMTBpd_v2hA,2012-02-09
0XBv-vkGllVPcLyTrh0g-A,2014-10-04
0XFmfcyzFXS9NsW12Ycpzg,2010-08-19
0XHO9Af7O0GQ6ynGmJmjJw,2011-05-01
0XK5f8ZXXbne7WVIQIMwRw,2021-10-27
0XKSJa0Iy2Rkd65sCvqgmQ,2011-05-27
0XMi3W4nBFnoARYfzPK4Jw,2019-08-03
0XQBLS9N5GUh1b8fTCvEHQ,2016-01-05
0XQlcA0Y5bC8urU_j2gviA,2011-08-24
0XT41sMZxE97Q8h-qt4vHQ,2013-04-13
0XWJkOVnp119ofIHpeOYgw,2019-12-28
0XXZSQpSbcbL1i4iK-Ohiw,2012-12-12
0XYMTrHRX_92nLCgqk7fNQ,2017-02-16
0X_s2KTHYEMVxiqzFosYGA,2010-09-22
0XazM8VIswiJZ4-96raOjQ,2016-08-07
0Xe4D1r4LjT76cjzjxiX7g,2015-02-05
0XfzNf4BlSb3MCBCteOQyw,2010-07-01
0Xh0y7CaTaljXZdB4tSjjw,2012-08-18
0XjhjgsSZV9KTifzeIPlbA,2013-08-20
0Xm1wedwnMJ1iKXz8vUDSw,2010-08-13
0XmjnnJu-offU4n-f9apLQ,2010-09-01
0XnI1cDQzwUynvMnZopiVQ,2014-10-22
0XqNLXvLK3n6j5uDww1qCA,2010-01-16
0Xsmy6HtVVBlCbbMjRyzcg,2012-11-15
0XtUH1HZ7g8ffwNtKG8szQ,2015-11-10
0XvVnDKixo4-BZwCN1Ehkg,2013-07-17
0XwK_AmMuaLSXRV3BQ_yKw,2010-11-09
0Y2E0nicCxt4-WwN-oVdHg,2011-01-31
0Y2W3Ja35Ms7gf5LeASgzA,2012-02-19
0Y4YhMXpnL1qfu648jv9vg,2013-04-05
0Y5OG0uk8exyeYdqxKa1XA,2016-08-26
0Y68sOYulnLQI9rGFScYqg,2010-10-31
0Y7J4HZxAfDZysbPgDfMvg,2017-04-07
0Y8H0rIpLRi47IAuxB6z5A,2010-12-14
0Y8xQvpbmO02SsFZtamR5A,2010-08-01
0YDWXueDNhQ0V0Mgr-RAMA,2011-09-23
0YDxHtidH23kSnoxrlcc5w,2016-03-02
0YELKCY1VMIA3gmP2DkHSg,2012-08-02
0YHf1ohzF9h7_KzMAEgRcw,2010-02-27
0YI4tyK4MrTAveuj2js4OA,2013-12-26
0YLmfCbuU4daoJUxv0Gozw,2013-02-25
0YPhTxb28BqatFNXPv2l4w,2011-01-04
0YRnT6Ka8byQlp30-ylRMA,2010-10-17
0YZRFE4TH9t9WaZGZOgqPA,2018-03-29
0YaJvKyISJ74IrTqehgYdg,2014-12-24
0YbIF5pSvcArYqGmpQbP6g,2015-06-27
0Ye0FD6YmKq_NTUhm6V5EA,2015-05-03
0YeOWL2edpndJ1lHYIfelg,2011-11-07
0YfhMG9kJDQjqH5cgbUYjQ,2013-07-31
0YiRkVMR2cg17hk9u6nGhg,2010-12-14
0YiiZ16HvslgEZ12hvyoFA,2016-04-15
0Yj8droO_tgOW52Ap2XAfw,2017-10-21
0Yo0wD-eImLSf8diTTHjOg,2012-11-05
0Yo6Zy_UOVZxBJ1nEyUnlw,2018-04-05
0YoN2G_zfok7Sarx9d_1Wg,2014-06-25
0YqAViD6NPW4J6gpbCVAFQ,2010-10-01
0YrKbc1v1jrIkhaimQHZZw,2014-01-31
0YsKkIYFMkXbhNROCxaJuA,2014-12-15
0YwLwKFwE3fCnneeqnRJ8Q,2015-04-19
