business_id,name,address,city,state,postal_code,latitude,longitude,is_open,categories,review_count,stars,effective_date,expiry_date,current_flag
rD5cJ74ZX4UiBo1geRljPw,Spot House Restaurant and Bar,20 mullanphy gardens,Florissant,MO,63031,38.8143567036,-90.3451039549,true,"Sandwiches, Restaurants, Bars, Vietnamese, Nightlife, Food, Beer, Wine & Spirits",53,4.5,2025-02-24,9999-12-31,true
Zm8mlFu3n7xvcGuxDYZomw,Home2 Suites by Hilton Ridley Park Philadelphia Airport South,145 Stewart Ave,Ridley Park,PA,19078,39.8698840234,-75.3193918138,true,"Event Planning & Services, Hotels & Travel, Hotels",6,4,2025-02-24,9999-12-31,true
sCkN50fE_Pe9gwSnwVwiJA,The UPS Store,27 West Anapamu St,Santa Barbara,CA,93101,34.4225598724,-119.7051371553,true,"Notaries, Mailbox Centers, Printing Services, Shipping Centers, Local Services",37,3.5,2025-02-24,9999-12-31,true
DNP2S_Vx5Npk-M0MVHiJpg,ALDI,10584 Workout Way,Carmel,IN,46032,39.9400102014,-86.2389958316,true,"Meat Shops, Food, Fruits & Veggies, Shopping, Specialty Food, Discount Store, Grocery, Organic Stores, Beer, Wine & Spirits",11,5,2025-02-24,9999-12-31,true
xg3OfgwSF0bzFaQDPekj6Q,Great Anerican,2451 Atrium Way,Nashville,TN,37214,36.160954,-86.6901331,true,"Billing Services, Community Service/Non-Profit, Local Services, Professional Services",10,1.5,2025-02-24,9999-12-31,true
368cyArdo0P0aDUOhhE4PA,PANA Donuts Coffee & Boba Tea,5370 E Thompson Rd,Indianapolis,IN,46237,39.6933973,-86.0761149,true,"Sandwiches, Food, Donuts, Restaurants, Juice Bars & Smoothies",163,4.5,2025-02-24,9999-12-31,true
O2fe1BV4DCUxDvDJXQa2GQ,Antique Limousine of Indianapolis,,Indianapolis,IN,46254,39.8494377,-86.2666463,true,"Transportation, Limos, Hotels & Travel, Party Bus Rentals, Event Planning & Services",8,5,2025-02-24,9999-12-31,true
-sSGKR1V1oBm7BJicIXozg,Barra Rossa Ristorante & Wine Bar - Downington,20 E Lancaster Ave,Downingtown,PA,19335,40.0060495,-75.7049884,false,"Gluten-Free, Wine Bars, Restaurants, Italian, Pizza, Nightlife, Bars",100,3,2025-02-24,9999-12-31,true
SLWuzdFqnoaGgd6iLBrjLw,Tony's Auto Glass,417 W Irvington Rd,Tucson,AZ,85714,32.1628474,-110.9749498,true,"Home Services, Auto Glass Services, Automotive, Glass & Mirrors",20,4.5,2025-02-24,9999-12-31,true
sM87il-TCWiluWs2StLHMw,The Sunny Plumber,"2551 N Dragoon St, Ste 157",Tucson,AZ,85745,32.1701178,-110.9476831,true,"Water Heater Installation/Repair, Local Services, Plumbing, Home Services, Septic Services",27,3.5,2025-02-24,9999-12-31,true
Y_XyeCu8AkZyhcF0q5n8Dg,Pitas Republic,13145 US Hwy 301 S,Riverview,FL,33578,27.7931488,-82.3354053,true,"Restaurants, Diners",5,5,2025-02-24,9999-12-31,true
5PGDAgAPbIF-zB0QmasiHA,Old House In Hog Hollow,14319 Olive Blvd,Chesterfield,MO,63017,38.6781049,-90.524234,false,"Home Decor, Antiques, Home & Garden, Shopping",6,4.5,2025-02-24,9999-12-31,true
d7qakwHU-hsjUgf2VypdHA,Bhann Thai,3276 Rider Trl S,Earth City,MO,63045,38.761428,-90.454992,false,"Restaurants, Chinese, Japanese, Thai",47,3,2025-02-24,9999-12-31,true
gi90NMmRhzl8vzM83UNOVA,Subway,19410 N Bruce B Downs Blvd,Tampa,FL,33647,28.15011,-82.3539970377,true,"Food, Sandwiches, Restaurants, Fast Food",14,3,2025-02-24,9999-12-31,true
R9s24ycU-nbsBuMXSrlIvg,Georgette's Boutique &Shoe Salon,141 South Dale Mabry Hwy,Tampa,FL,33609,27.9433926,-82.5061947,false,"Fashion, Accessories, Women's Clothing, Shopping",19,3.5,2025-02-24,9999-12-31,true
TO1twT7_FLMbNeDm3KNNRw,F & M Delicatessen,3701 Church Rd,Mount Laurel,NJ,08054,39.930791,-74.9770416,true,"Caterers, Restaurants, Event Planning & Services, Delis",67,3.5,2025-02-24,9999-12-31,true
Bw0cpnfI-Y9QmjWzqS-oFg,Izumi,1601 E Passyunk Ave,Philadelphia,PA,19148,39.929738,-75.1633963,false,"Restaurants, Sushi Bars, Desserts, Food, Japanese",219,4,2025-02-24,9999-12-31,true
PSQtC0APnAKq_El5MDaORQ,Sparks Florist,1440 Hymer Ave,Sparks,NV,89431,39.530575,-119.7618561,true,"Florists, Shopping, Flowers & Gifts",6,5,2025-02-24,9999-12-31,true
wh9WMoi0ukhQy-kvjpC4uQ,Apex Inspections,,Philadelphia,PA,19147,39.9350642,-75.1516194,true,"Home Inspectors, Home Services",23,4.5,2025-02-24,9999-12-31,true
PhG-1jmDaWxPMAQzjXg_Sw,Nancys Cleaning Services Of Santa Barbara,"922 State St, Ste A7",Santa Barbara,CA,93101,34.4212546,-119.7012007,true,"Window Washing, Home Services, Professional Services, Office Cleaning, Home Cleaning, Local Services, Carpet Cleaning",34,3.5,2025-02-24,9999-12-31,true
qZIiURCjON7QcTzNtG9JpQ,Subway,99 White Bridge Rd,Nashville,TN,37205,36.1316071,-86.8581153,false,"Fast Food, Restaurants, Sandwiches",8,1.5,2025-02-24,9999-12-31,true
t9npAFkpQelllEo27aRt1Q,Urological Associates of Southern Arizona PC,2260 W Orange Grove Rd,Tucson,AZ,85741,32.3238345,-111.0150705,true,"Health & Medical, Doctors",6,2,2025-02-24,9999-12-31,true
1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,8500 Henry Ave,Philadelphia,PA,19128,40.0626011,-75.2372078,false,"Restaurants, Mexican",30,3,2025-02-24,9999-12-31,true
FQtnx_NwEZBPPMlOeVjXzw,Lennys Subs,"1945 Mallory Ln, Ste 170",Franklin,TN,37067,35.9541435,-86.8193952,false,"Delis, Restaurants, American (New), Sandwiches",6,3.5,2025-02-24,9999-12-31,true
4fXSqfv3O8_j45f8PKg_CA,Magnuson Hotel,2401 Brick Church Pike,Nashville,TN,37207,36.209203,-86.777134,false,"Event Planning & Services, Hotels & Travel, Hotels",5,1.5,2025-02-24,9999-12-31,true
lYxKXvDZGX9a3RwGuu0tPA,NY Bagel Cafe & Deli,11 E Woodland Ave,Springfield,PA,19064,39.9245288,-75.3392149,false,"Restaurants, Coffee & Tea, Delis, Bagels, Food",6,3,2025-02-24,9999-12-31,true
1X0ZCiRUWkVsdINtZmRSiw,Auntie Anne's,"6020 E 82nd St, Spc 138A",Indianapolis,IN,46250,39.908954,-86.065503,true,"Food, Desserts, Specialty Food, Pretzels, Restaurants, Fast Food",7,3,2025-02-24,9999-12-31,true
PJeoajci4MBVuyAOQet57g,Dover Kam Kitchen,"120 Street, Suite 12704",Edmonton,AB,T5E,53.5850722,-113.5290706,true,"Chinese, Restaurants",9,3,2025-02-24,9999-12-31,true
-97632CUoOkJ8x4AlkPJxQ,Abner's Pizza & Grill,200 Fairview Rd,Woodlyn,PA,19094,39.8751524,-75.3436091,false,"American (Traditional), Pizza, Food, Restaurants",5,1.5,2025-02-24,9999-12-31,true
ZR7jsiG-jZHSIgegdKN-qA,Lincare,19387 US 19 N,Clearwater,FL,33764,27.9490661,-82.7282821,true,"Doctors, Health & Medical, Pediatricians",5,1,2025-02-24,9999-12-31,true
7P-TwCDkZt7FF_CBjdfmAg,Ibritz Flower Decoratif,6130 Massachusetts Ave,New Port Richey,FL,34653,28.2584998,-82.7129554643,true,"Flowers & Gifts, Shopping, Florists",14,5,2025-02-24,9999-12-31,true
3uw1vR4E5TCrxEmDW12_Mw,The Balance Within,"3535 Welsh Rd, Ste C",Willow Grove,PA,19090,40.1521755,-75.134587,false,"Reiki, Health & Medical, Beauty & Spas, Massage, Massage Therapy",6,4.5,2025-02-24,9999-12-31,true
z3UEvVME6vlYifAv0Bt5aA,Silver Bear Swim School,8755 Technology Way,Reno,NV,89521,39.4538051,-119.755246,true,"Active Life, Specialty Schools, Swimming Lessons/Schools, Education, Swimming Pools, Fitness & Instruction",51,4.5,2025-02-24,9999-12-31,true
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,3609 E Busch Blvd,Tampa,FL,33612,28.0322261,-82.4189253,true,"Restaurants, Falafel, Fast Food, Mediterranean, Middle Eastern, Halal, Greek",345,4.5,2025-02-24,9999-12-31,true
spLzjntw2Kp6vj8_gjEYfw,Meineke Car Care Center,12340 66th St N,Largo,FL,33773,27.8838996,-82.7301483,false,"Tires, Oil Change Stations, Automotive, Auto Repair",14,4,2025-02-24,9999-12-31,true
Aw7UWNqfQYZmVlcBJhu2Xw,Lexus of Clearwater,27547 US Hwy 19 N,Clearwater,FL,33761,28.0225537218,-82.7370192961,true,"Auto Parts & Supplies, Car Dealers, Used Car Dealers, Auto Repair, Automotive",136,4,2025-02-24,9999-12-31,true
MkvSTv2Y-M_TihbmW6_Mog,Principal Rental Homes,"6700 N Oracle Rd, Ste 503",Tucson,AZ,85704,32.3289057722,-110.9758518264,true,"Property Management, Real Estate, Real Estate Services, Real Estate Agents, Home Services",7,1.5,2025-02-24,9999-12-31,true
JMTMEHc_x9iS-svSnPbX3w,Supercuts,"815 Gap Newport Pike, London Grove Village",Avondale,PA,19311,39.835269,-75.797891,true,"Beauty & Spas, Cosmetics & Beauty Supply, Hair Salons, Shopping, Hair Stylists, Men's Hair Salons",9,2.5,2025-02-24,9999-12-31,true
AiSun1o4_QpHYvJIslG7og,Hive Fit Co,11505 106 Avenue NW,Edmonton,AB,T5H 0R8,53.5497091,-113.5199919,true,"Fitness & Instruction, Yoga, Cardio Classes, Active Life",14,4.5,2025-02-24,9999-12-31,true
WaRZsQEcEHwRk0T2dJ-cuA,La Casita,634 Julia St,New Orleans,LA,70130,29.9458122,-90.0712732,false,"Mexican, Latin American, Gluten-Free, Restaurants",202,4,2025-02-24,9999-12-31,true
AmFC9asuB3rdmycYNKNn9A,Salon Siren,"1855 W Point Pike, Suite 2",Lansdale,PA,19446,40.206417,-75.2986468,true,"Hair Removal, Waxing, Beauty & Spas, Hair Salons",8,4.5,2025-02-24,9999-12-31,true
VbihlhPMK-KpyM_BDG61Uw,Marshalls,560 N Carrollton Ave,New Orleans,LA,70119,29.977191,-90.095667,true,"Shopping, Fashion, Department Stores",8,3.5,2025-02-24,9999-12-31,true
pHVwNKCJKnKJ2gHRwYli1Q,Volare Helicopters,9698 W Tucson-Ajo Hwy,Tucson,AZ,85735,32.136253686,-111.1698268333,true,"Hotels & Travel, Tours, Real Estate Services, Flight Instruction, Real Estate, Home Services, Specialty Schools, Event Planning & Services, Education, Photographers, Aerial Tours, Real Estate Photography",8,5,2025-02-24,9999-12-31,true
1RVzvMS3Xjdfe-eUznJQdw,Excel Movers,,Tucson,AZ,85711,32.2107257,-110.8850949,true,"Movers, Home Services",22,4,2025-02-24,9999-12-31,true
ZXtBq-op5ee5eD_jozcwSA,Pyramid Vape Supply,222 Los Altos Pkwy,Sparks,NV,89436,39.5844178,-119.741491,false,"Tobacco Shops, Vape Shops, Shopping",5,4,2025-02-24,9999-12-31,true
wMZq2IjqsO0y1DD79tub9A,Bennett's Photo,3521 18th St,Metairie,LA,70002,30.0088885,-90.1602335,true,"Local Services, Arts & Crafts, Event Planning & Services, Framing, Photography Stores & Services, Shopping, Computers, Sporting Goods, Printing Services, Photographers",28,4,2025-02-24,9999-12-31,true
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,20 Richboro Rd,Newtown,PA,18940,40.2280271,-74.9401945,true,"American (New), Italian, Restaurants, Event Planning & Services, Food, Coffee & Tea, Caterers",359,4,2025-02-24,9999-12-31,true
7UxNDF6ZpabC3O0-Qbg3Xw,Yama Japanese Restaurant,1570 Rt 38,Lumberton,NJ,08048,39.981839,-74.7987789,false,"Restaurants, Sushi Bars, Japanese, Salad",52,3,2025-02-24,9999-12-31,true
5cDYVPsbDSoBwdIS6UK-Fg,Hair Force Barber Shop,"3301 W Waters Ave, Ste 105",Tampa,FL,33614,28.0254862,-82.4943607,true,"Barbers, Men's Hair Salons, Blow Dry/Out Services, Hair Salons, Beauty & Spas",5,4,2025-02-24,9999-12-31,true
I7Wem5soprhYJhM2BhZNEQ,Lily of the Valley Cupcakery,54 Limekiln Pike,Glenside,PA,19038,40.105749,-75.164857,false,"Cupcakes, Food",8,4.5,2025-02-24,9999-12-31,true
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,1295 General Washington Memorial Blvd,Washington Crossing,PA,18977,40.293684,-74.871315,true,"American (New), Restaurants, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch",144,4,2025-02-24,9999-12-31,true
eaVcAlPmz-3C2ICy4zqbfw,Sport Clips Haircuts of Del Monte Plaza,6015C S Virginia St,Reno,NV,89502,39.46996,-119.78784,true,"Men's Hair Salons, Barbers, Beauty & Spas, Hair Salons",42,3.5,2025-02-24,9999-12-31,true
zWNB3qHG93USgj1BRy4L3Q,Zen Skin Nola,5702 Magazine St,New Orleans,LA,70115,29.9213153,-90.1181808,true,"Skin Care, Eyebrow Services, Beauty & Spas, Waxing, Hair Removal",5,5,2025-02-24,9999-12-31,true
qjx9uLicC6Gcd2KWpxrDYg,Maple Ave Auto Sales,3 Maple Ave,Hatboro,PA,19040,40.2020726,-75.1249615,true,"Car Dealers, Automotive",5,2,2025-02-24,9999-12-31,true
7qaewBVVl0lOfZPTvtR53w,Star Nails,"5801 Calle Real, Ste F",Goleta,CA,93117,34.440612,-119.8262779,true,"Beauty & Spas, Nail Salons",134,4,2025-02-24,9999-12-31,true
OScd9IP5nI7Cv9HDkrXDDA,Abbruzzi & Giunta's Italian Market,3211 Rt 38,Mount Laurel,NJ,08054,39.9702646,-74.8841016,true,"Bakeries, Delis, Italian, Restaurants, Food",44,4.5,2025-02-24,9999-12-31,true
rHYkTWW9JnbqMYKrTzGFPg,Major Tire & Hitch,106 W 40th St,Boise,ID,83714,43.628362,-116.2493061,true,"Tires, Trailer Repair, Automotive, Badminton, Active Life, Auto Parts & Supplies",11,5,2025-02-24,9999-12-31,true
J-jTtdjLEEIHZW7X6NVzMQ,Hot Diggity Dog,425 Salina Rd,Sewell,NJ,08080,39.769398,-75.121927,true,"Pet Services, Pet Groomers, Pet Stores, Pets",5,5,2025-02-24,9999-12-31,true
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,240 Beach Dr NE,St Petersburg,FL,33701,27.7745220251,-82.6327141048,true,"Bars, Beer, Wine & Spirits, Restaurants, Lounges, Tapas/Small Plates, Mediterranean, Food, Nightlife",295,3.5,2025-02-24,9999-12-31,true
HdWXWU6CZueBZsf1oKNBcQ,The Adult Store,405 State St,Santa Barbara,CA,93101,34.4158720755,-119.6945152398,true,"Bookstores, Books, Mags, Music & Video, Party Supplies, Event Planning & Services, Adult, Arcades, Fashion, Adult Entertainment, Nightlife, Arts & Entertainment, Personal Shopping, Shopping, Lingerie, Education, Active Life, Adult Education",32,4,2025-02-24,9999-12-31,true
Hs28Z-U0P9ouwSurPUEXYQ,Happy Pets Inn,1920 State Rd 60 W,Plant City,FL,33567,27.938219,-82.1420053,true,"Pets, Pet Groomers, Pet Services, Pet Sitting",10,5,2025-02-24,9999-12-31,true
KNs8ygVcWhggvwVej9_anQ,Buckley's Auto Care,1604 E Newport Pike,Wilmington,DE,19804,39.7156704,-75.6037589,true,"Tires, Automotive, Auto Repair, Oil Change Stations",15,4,2025-02-24,9999-12-31,true
ruFtZKwlJASx5BTk1dh5AQ,Wendy's,440 N Mccarran Blvd,Sparks,NV,89431,39.5380547,-119.734624,true,"Fast Food, Restaurants, Hot Dogs, Burgers",35,2.5,2025-02-24,9999-12-31,true
vYk_ZieerrxyPpaOn1WG7w,Crunch Fitness - Bloomingdale,3236 Lithia Pinecrest Rd,Valrico,FL,33594,27.895384,-82.246897,true,"Fitness & Instruction, Interval Training Gyms, Gyms, Trainers, Active Life",46,2.5,2025-02-24,9999-12-31,true
Ks9obHLqnNv6Z124L1nQmw,ThirtyTwo Dental,"Baker Centre, 10025 106 Street, Suite 503",Edmonton,AB,T5J 1G4,53.5395439,-113.5024187,true,"Dentists, Cosmetic Dentists, General Dentistry, Health & Medical",6,4.5,2025-02-24,9999-12-31,true
Q21nd52A3wOMlu7b28ZISQ,Mandalay Asian Cuisine,170 W County Ctr,Saint Louis,MO,63131,38.6000016051,-90.4468670117,true,"Chinese, Restaurants",16,3,2025-02-24,9999-12-31,true
0ox9FeKEPSvotx7BhKVxxw,Bella Dermatology,"6120 Mae Anne Ave, Ste 1",Reno,NV,89523,39.5285761,-119.8843545,true,"Dermatologists, Beauty & Spas, Medical Spas, Health & Medical, Doctors",5,3.5,2025-02-24,9999-12-31,true
temwBYz_1W4ug3KKosu-cw,Famous Footwear,6230 E Broadway Boulevard,Tucson,AZ,85711,32.2209854126,-110.8586273193,true,"Shoe Stores, Fashion, Shopping, Accessories, Sports Wear, Sporting Goods",6,3.5,2025-02-24,9999-12-31,true
yBebHQPEvz8OtYKUO45QCw,Eden Korean Restaurant,1892 Marlton Pike E,Cherry Hill,NJ,08034,39.9110535,-74.9915109,false,"Restaurants, Korean",32,4.5,2025-02-24,9999-12-31,true
b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant,5110 W 38th St,Indianapolis,IN,46254,39.8239812,-86.247598,true,"Restaurants, American (New), Food Trucks, Food, Mexican",36,3.5,2025-02-24,9999-12-31,true
-lhJzNZPffleH2FQ3-5puw,Best Bridal Prices,200 W Homer M Adams Pkwy,Godfrey,IL,62035,38.924001,-90.1909506,false,"Shopping, Bridal",11,3,2025-02-24,9999-12-31,true
3VKE0_-KhU_qMYHxcyVcDg,Just To Serve You Too,5132 N 5th St,Philadelphia,PA,19120,40.029648,-75.1322934,false,"Seafood, Restaurants, Soul Food, Southern",68,3,2025-02-24,9999-12-31,true
y5o2VSvj42KrXrotY3GTgA,Guo Bin Chinese Restaurant,8600 Delmar Blvd,Saint Louis,MO,63124,38.66029492,-90.3585147858,false,"Restaurants, Chinese",51,3.5,2025-02-24,9999-12-31,true
0BeqkEvuN285mEhOBu_0LQ,Top Nails,4200 S East St,Indianapolis,IN,46227,39.702781431,-86.1502935348,true,"Nail Salons, Beauty & Spas",38,2.5,2025-02-24,9999-12-31,true
hR3oGGPvW_mUa_DhHsxVjg,Lelia's Scrubs,8175 S Virginia St,Reno,NV,89511,39.4528055,-119.7790757,false,"Shopping, Fashion, Men's Clothing, Uniforms",27,3,2025-02-24,9999-12-31,true
hk65swoBSuzq6ITMXkB1aw,Simply Clean Laundry Service,10420 Liberty Ave,St. Louis,MO,63132,38.6902094,-90.3900834,true,"Dry Cleaning & Laundry, Shopping, Professional Services, Baby Gear & Furniture, Fashion, Children's Clothing, Local Services, Laundry Services, Laundromat",9,5,2025-02-24,9999-12-31,true
vG9aD-fvsIimgo-l7u8-AA,P.F. Chang's,439 Cool Springs Blvd,Franklin,TN,37067,35.9467222474,-86.8257665634,true,"Restaurants, Chinese, Asian Fusion, Gluten-Free",181,2.5,2025-02-24,9999-12-31,true
Llnq0LdyMPA3Gey7QBly9w,Kessler Institute for Rehabilitation  - Inpatient,92 Brick Rd,Marlton,NJ,08053,39.8824606652,-74.918010962,true,"Doctors, Audiologist, Hospitals, Rehabilitation Center, Physical Therapy, Health & Medical, Occupational Therapy, Speech Therapists",10,1.5,2025-02-24,9999-12-31,true
Aj_RmwQi734FfqKz0mZKUg,Silver Bullet Gun Works,434 S Rock Blvd,Sparks,NV,89431,39.5301646,-119.7648791,false,"Shopping, Guns & Ammo",8,3.5,2025-02-24,9999-12-31,true
GD02uvK-67xofiAucaQAJA,K & C Nails Salon,"1862 W Maple Ave, Ste E",Langhorne,PA,19047,40.1737816,-74.9542585,true,"Waxing, Eyelash Service, Beauty & Spas, Nail Salons, Hair Removal",13,3.5,2025-02-24,9999-12-31,true
BezmFrbIu1g2GpjngB2geA,CVS Pharmacy,5632 Gunn Hwy,Tampa,FL,33624,28.0604,-82.541,true,"Photography Stores & Services, Drugstores, Shopping, Health & Medical, Food, Pharmacy, Convenience Stores",18,2,2025-02-24,9999-12-31,true
T57pARC36apZzr3CSCs4-w,Surf and Turf Kitchen,"2400 Street Rd, Ste 69",Lahaska,PA,18938,40.3475889,-75.0298548,false,"Pizza, Seafood, Restaurants, American (Traditional), American (New)",25,3.5,2025-02-24,9999-12-31,true
UQb08_yAChOmlzNvarrjOQ,1-800-GOT-JUNK? New Jersey South,"600 Gateway Blvd., , NJ",Westville,NJ,08093,39.8664664,-75.1326925,true,"Local Services, Junk Removal & Hauling",31,4,2025-02-24,9999-12-31,true
eGonME4RYC8SH7DlghqTTw,Riviera Pools,14409 N Nebraska Ave,Tampa,FL,33613,28.0785019,-82.450693,true,"Pool Cleaners, Home Services, Contractors, Active Life, Swimming Pools, Shopping, Hot Tub & Pool, Home & Garden, Pool & Hot Tub Service",27,2,2025-02-24,9999-12-31,true
MThkObrAGQflLnkZVfKO3Q,Oasis Dental,"1 Belmont Ave, Ste 516, The Gsb Building",Bala Cynwyd,PA,19004,40.0143374,-75.2282998,true,"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical",25,2.5,2025-02-24,9999-12-31,true
SLHmMe2b4NhMW1CSzRJsYA,Carmel Eyecare,"14560 River Rd, Ste 120",Carmel,IN,46033,39.9987166181,-86.0342987161,true,"Eyewear & Opticians, Health & Medical, Shopping, Optometrists, Sunglasses",10,5,2025-02-24,9999-12-31,true
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,6050 Park Blvd,Pinellas Park,FL,33781,27.838651,-82.7173312,true,"Food, Restaurants, Mexican, Grocery",54,4.5,2025-02-24,9999-12-31,true
HVtsnFYAHqqPhJ1-rlWPFQ,Hahka Kitchens,72 Santa Felicia Dr,Goleta,CA,93117,34.4318701,-119.8755993,true,"Shopping, Home Services, Kitchen & Bath, Windows Installation, Home & Garden, Cabinetry, Interior Design, Contractors",6,4,2025-02-24,9999-12-31,true
9845_yHYnT34Q-a9KIkBVQ,Auto Spa Etc,5439 Telegraph Rd,Saint Louis,MO,63129,38.4746039,-90.3052244,true,"Auto Detailing, Automotive, Car Wash",17,2.5,2025-02-24,9999-12-31,true
OPiBkXv9gHRoNv8lvdzPQg,Greyhound Bus Lines,538 Fellowship Road,Mount Laurel,NJ,08054,39.9318045454,-74.9575270934,true,"Hotels & Travel, Public Transportation, Transportation",33,2,2025-02-24,9999-12-31,true
rApVTXXz2sUrNfDAMAIeNQ,Yoga Sutra,"1401 Walnut St, 2nd Floor",Philadelphia,PA,19102,39.949601,-75.164593,false,"Active Life, Yoga, Fitness & Instruction",7,3.5,2025-02-24,9999-12-31,true
CjLHLVoHJKgsa4cRcvF-WQ,Doylestown Rock Climbing Gym & Adventure Center,3853 Old Easton Rd,Doylestown,PA,18902,40.3333005,-75.1243457,true,"Gyms, Climbing, Fitness & Instruction, Active Life",22,4,2025-02-24,9999-12-31,true
Xd9erl9SNNedkVP-23U4-w,Adventure School,5757 E Pima St,Tucson,AZ,85712,32.2436577,-110.8692155,true,"Child Care & Day Care, Education, Local Services, Preschools, Elementary Schools",7,2.5,2025-02-24,9999-12-31,true
Mw4seO5ZXpAIHxVnWzkoOw,Apartments By Lego,4226 Chester Ave,Philadelphia,PA,19104,39.948116,-75.208422,true,"Home Services, Apartments, Real Estate",6,1,2025-02-24,9999-12-31,true
TZ-bgvsk189WywTLFrqfTQ,Ascending Health Juicery,34 E Sola St,Santa Barbara,CA,93101,34.426043,-119.705782,true,"Food, Health & Medical, Juice Bars & Smoothies",7,4.5,2025-02-24,9999-12-31,true
V7AcrIBcBiGT6l5_tub_Jw,Spirit Salon & Day Spa And Mobile,2567 N Campbell Ave,Tucson,AZ,85719,32.2536406,-110.9443591,false,"Eyelash Service, Beauty & Spas, Day Spas, Hair Salons",25,4,2025-02-24,9999-12-31,true
5BsQ8ltXhjFmvpT7snjOxQ,The Sewing Lady,100 N Madison Ave,Greenwood,IN,46143,39.6164661,-86.1108841,true,"Local Services, Formal Wear, Shopping, Sewing & Alterations, Bridal, Children's Clothing, Used, Vintage & Consignment, Fashion, Accessories",19,2.5,2025-02-24,9999-12-31,true
kgMEBZG6rjkGeFzPaIM4MQ,McDonald's,914 S Broad St,Philadelphia,PA,19146,39.9394402,-75.1668049,false,"Fast Food, Food, Restaurants, Coffee & Tea, Burgers",55,2,2025-02-24,9999-12-31,true
pJZq57-XUXnDU2yo8gmsUg,Zagol Ethiopian Restaurant,855 E 4th St,Reno,NV,89512,39.5322332,-119.8028435,false,"Restaurants, Ethiopian",160,4,2025-02-24,9999-12-31,true
D5GA0U2VI8bYPCjzzMv7xQ,Mechanic/Bicycle Pro Shop,"367 W Lancaster Ave, Ste 1",Haverford,PA,19041,40.0124106066,-75.299547127,true,"Bikes, Shopping, Sporting Goods, Local Services, Active Life, Bike Repair/Maintenance, Mountain Biking",7,5,2025-02-24,9999-12-31,true
6yZ2-zmRDw7sTesRn2QAug,Asha Nail Spa,141 US Hwy 130 S,Cinnaminson,NJ,08077,39.990714,-75.009818,true,"Beauty & Spas, Nail Salons",24,2.5,2025-02-24,9999-12-31,true
vFCO3K6ebzPRFWkxDVf9CA,Feed the Camel,925 Riverside Dr,Reno,NV,89503,39.52142,-119.824009,true,"Food, Food Trucks",17,4.5,2025-02-24,9999-12-31,true
_FdGOwn7_t0k48-xcjNFig,Willowbrook Apartments,3360 Chichester Ave,Boothwyn,PA,19061,39.835945,-75.445171,true,"Home Services, Real Estate, Apartments",6,1.5,2025-02-24,9999-12-31,true
2y_CdkxEOJEJGyJApfCYpA,Rode's Fireside Restaurant & Tavern,533 Kings Hwy,Woolwich Twp,NJ,08085,39.7532524,-75.3024859,true,"Restaurants, American (Traditional)",104,3.5,2025-02-24,9999-12-31,true
gnJr9Ak8VxmPoCZTOvoOfQ,Wine and Canvas,3367 E 86th St,Indianapolis,IN,46240,39.810026,-86.388932,false,"Education, Arts & Entertainment, Social Clubs, Party & Event Planning, Event Planning & Services, Art Schools, Specialty Schools",10,4.5,2025-02-24,9999-12-31,true
xtSxYDKUmbhRx93CXoG2cA,Sam's Grill,"93 York Rd, Suite 2",Jenkintown,PA,19046,40.0901014,-75.1266017,false,"Restaurants, American (Traditional), Sandwiches",6,3.5,2025-02-24,9999-12-31,true
